name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
EASTER SEALS ARC OF NORTHEAST INDIANA,15G356,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"343 WESTON DR
COLUMBIA CITY, IN 46725",260 244-7688,"343 WESTON DR
COLUMBIA CITY, IN 46725",1987-07-16,8,No,Non-Profit,,,EASTER SEALS ARC OF NORTHEAST INDIANA,False
STONE BELT ARC INC,15G357,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3502 FESTIVE DR
BLOOMINGTON, IN 47401",812 339-2031,"3502 FESTIVE DR
BLOOMINGTON, IN 47401",1987-07-13,5,No,Non-Profit,,,STONE BELT ARC INC,False
STONE BELT ARC INC,15G362,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"713 E MILLER DR
BLOOMINGTON, IN 47401",812 334-1241,"713 E MILLER DR
BLOOMINGTON, IN 47401",1987-09-11,7,No,Non-Profit,,,STONE BELT ARC INC,False
TRANSITIONAL SERVICES SUB LLC,15G363,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"84 S WALNUT ST
DANVILLE, IN 46122",317 745-4364,"84 S WALNUT ST
DANVILLE, IN 46122",1987-10-09,8,No,For Profit,,,TRANSITIONAL SERVICES SUB LLC,False
REM OCCAZIO LLC,15G364,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"10311 E JACKSON
SELMA, IN 47383",765 289-7564,"10311 E JACKSON
SELMA, IN 47383",1987-10-13,8,No,Non-Profit,,,REM OCCAZIO LLC,False
VOCA CORPORATION OF INDIANA,15G365,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"605 QUEENSWOOD DR
INDIANAPOLIS, IN 46217",317 570-5903,"605 QUEENSWOOD DR
INDIANAPOLIS, IN 46217",1987-10-02,8,No,Non-Profit,,,VOCA CORPORATION OF INDIANA,True
ADEC INC,15G366,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"58808 ST MARYS LN
GOSHEN, IN 46526",574 848-7451,"58808 ST MARYS LN
GOSHEN, IN 46526",1987-08-24,8,No,Government,,,ADEC INC,False
CARDINAL SERVICES INC OF INDIANA,15G367,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1207 W WINONA AVE
WARSAW, IN 46580",574 267-3823,"1207 W WINONA AVE
WARSAW, IN 46580",1987-08-14,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
REM-INDIANA INC,15G369,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7044 CASTLE MANOR
INDIANAPOLIS, IN 46214",317 248-0936,"7044 CASTLE MANOR
INDIANAPOLIS, IN 46214",1999-05-01,8,No,For Profit,,,REM-INDIANA INC,False
NORMAL LIFE OF INDIANA,15G370,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3214 W ELLEN DR
TERRE HAUTE, IN 47803",812 299-9748,"3214 W ELLEN DR
TERRE HAUTE, IN 47803",1987-10-08,8,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
BENCHMARK HUMAN SERVICES,15G372,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7631 WHEELOCK RD
FORT WAYNE, IN 46835",260 744-6145,"7631 WHEELOCK RD
FORT WAYNE, IN 46835",1987-10-22,8,No,Non-Profit,,,BENCHMARK HUMAN SERVICES,False
MOSAIC,15G373,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"8556 S US HWY 41
TERRE HAUTE, IN 47802",812 235-3399,"8556 S US HWY 41
TERRE HAUTE, IN 47802",1987-10-22,8,No,Non-Profit,,,MOSAIC,False
STONE BELT ARC INC,15G374,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1835 MAXWELL ST
BLOOMINGTON, IN 47401",812 332-7247,"1835 MAXWELL ST
BLOOMINGTON, IN 47401",1987-10-26,6,No,Non-Profit,,,STONE BELT ARC INC,False
CHILD ADULT RESOURCE SRV INC,15G375,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"8787 N NELLY LN
BRAZIL, IN 47834",812 442-5017,"8787 N NELLY LN
BRAZIL, IN 47834",1987-10-28,8,No,Non-Profit,,,CHILD ADULT RESOURCE SRV INC,False
REM-INDIANA INC,15G376,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"723 E 116TH ST
CARMEL, IN 46032",317 848-7684,"723 E 116TH ST
CARMEL, IN 46032",1987-10-29,8,No,For Profit,"Vol-Merg, Close",2020-12-02,REM-INDIANA INC,False
CORVILLA INC,15G377,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"52549 MYRTLE ST
SOUTH BEND, IN 46637",574 289-9779,"52549 MYRTLE ST
SOUTH BEND, IN 46637",1987-10-30,7,No,Non-Profit,,,CORVILLA INC,False
REM-INDIANA INC,15G378,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4002 N MOLLER RD
INDIANAPOLIS, IN 46254",317 297-3860,"4002 N MOLLER RD
INDIANAPOLIS, IN 46254",1987-09-18,8,No,For Profit,"Vol-Merg, Close",2019-12-03,REM-INDIANA INC,False
REHABILITATION CENTER DEVELOPMENTAL SERVICES,15G379,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"420 FUQUAY RD
EVANSVILLE, IN 47715",812 473-1414,"420 FUQUAY RD
EVANSVILLE, IN 47715",1987-11-19,8,No,Non-Profit,,,REHABILITATION CENTER DEVELOPMENTAL SERVICES,False
LIFE DESIGNS INC,15G380,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1701 WINSLOW RD
BLOOMINGTON, IN 47401",812 336-4711,"1701 WINSLOW RD
BLOOMINGTON, IN 47401",1987-11-23,6,No,Non-Profit,,,LIFE DESIGNS INC,False
CARDINAL SERVICES INC OF INDIANA,15G382,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"213 N PARKER STREET
WARSAW, IN 46580",574 267-3823,"213 N PARKER STREET
WARSAW, IN 46580",1987-12-08,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
REHABILITATION CENTER DEVELOPMENTAL SERVICES,15G383,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2626 HELMUTH AVE
EVANSVILLE, IN 47714",812 473-1171,"2626 HELMUTH AVE
EVANSVILLE, IN 47714",1987-12-12,8,No,Non-Profit,,,REHABILITATION CENTER DEVELOPMENTAL SERVICES,False
BETHESDA LUTHERAN COMMUNITIES INC,15G384,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1601 STURDY RD
VALPARAISO, IN 46383",219 462-5775,"1601 STURDY RD
VALPARAISO, IN 46383",1987-11-25,6,No,Non-Profit,"Vol-Merg, Close",2020-07-29,BETHESDA LUTHERAN COMMUNITIES INC,False
TRADEWINDS SERVICES INC,15G385,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"12046 FORREST DR
ST JOHN, IN 46373",219 945-0100,"12046 FORREST DR
ST JOHN, IN 46373",1987-11-09,8,No,Non-Profit,,,TRADEWINDS SERVICES INC,False
NORMAL LIFE OF INDIANA,15G387,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1013 WHITE TAIL
BRAZIL, IN 47834",812 234-3454,"1013 WHITE TAIL
BRAZIL, IN 47834",1988-01-14,6,No,For Profit,,,NORMAL LIFE OF INDIANA,True
DEVELOPMENTAL SERVICE ALTERNATIVES,15G389,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"823 ALHAMBRA
ANDERSON, IN 46011",765 649-3421,"823 ALHAMBRA
ANDERSON, IN 46011",1988-02-02,8,No,For Profit,,,DEVELOPMENTAL SERVICE ALTERNATIVES,False
BENCHMARK HUMAN SERVICES,15G390,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"825 MENDLESON DR
RICHMOND, IN 47374",260 744-6145,"825 MENDLESON DR
RICHMOND, IN 47374",1988-02-15,8,No,Non-Profit,,,BENCHMARK HUMAN SERVICES,False
NORMAL LIFE OF INDIANA,15G391,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1144 SHEFFIELD DR
EVANSVILLE, IN 47710",812 433-3535,"1144 SHEFFIELD DR
EVANSVILLE, IN 47710",1988-03-01,8,No,For Profit,,,NORMAL LIFE OF INDIANA,True
CARDINAL SERVICES INC OF INDIANA,15G392,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"308 W MAIN ST
SILVER LAKE, IN 46982",574 267-3823,"308 W MAIN ST
SILVER LAKE, IN 46982",1988-03-17,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
DEVELOPMENTAL SERVICES INC,15G393,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"113 JENNINGS ST
NORTH VERNON, IN 47265",812 376-9404,"113 JENNINGS ST
NORTH VERNON, IN 47265",1988-03-18,8,No,Non-Profit,,,DEVELOPMENTAL SERVICES INC,False
TRANSITIONAL SERVICES SUB LLC,15G394,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"701 RILEY BLVD
BEDFORD, IN 47421",812 275-5071,"701 RILEY BLVD
BEDFORD, IN 47421",1988-02-26,8,No,For Profit,,,TRANSITIONAL SERVICES SUB LLC,False
VOCA CORPORATION OF INDIANA,15G397,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"6613 AVALON FOREST DR
INDIANAPOLIS, IN 46250",317 570-5903,"6613 AVALON FOREST DR
INDIANAPOLIS, IN 46250",1988-04-12,8,No,For Profit,,,VOCA CORPORATION OF INDIANA,True
REM-INDIANA INC,15G399,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4313 E 46TH ST
INDIANAPOLIS, IN 46226",317 545-4647,"4313 E 46TH ST
INDIANAPOLIS, IN 46226",1988-04-25,8,No,Non-Profit,,,REM-INDIANA INC,False
NORMAL LIFE OF INDIANA,15G400,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"605 W CRAIG
BRAZIL, IN 47834",812 234-3454,"605 W CRAIG
BRAZIL, IN 47834",1988-04-28,8,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
TRANSITIONAL SERVICES SUB LLC,15G401,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1603 S LYNHURST DR
INDIANAPOLIS, IN 46241",317 581-2380,"1603 S LYNHURST DR
INDIANAPOLIS, IN 46241",1988-05-02,8,No,Non-Profit,,,TRANSITIONAL SERVICES SUB LLC,False
NORMAL LIFE OF INDIANA,15G402,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3913 E RIVERSIDE DR
EVANSVILLE, IN 47715",812 433-3535,"3913 E RIVERSIDE DR
EVANSVILLE, IN 47715",1988-05-27,8,No,For Profit,"Vol-Merg, Close",2022-02-25,NORMAL LIFE OF INDIANA,True
DAMAR SERVICES INC--BRADFORD,15G403,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"8835 E CR 200 S
AVON, IN 46168",317 856-5201,"8835 E CR 200 S
AVON, IN 46168",1988-05-16,8,No,Non-Profit,"Vol-Merg, Close",2018-08-15,DAMAR SERVICES INC--BRADFORD,False
DEVELOPMENTAL SERVICE ALTERNATIVES,15G404,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"314 W 13TH ST
ANDERSON, IN 46016",765 649-3198,"314 W 13TH ST
ANDERSON, IN 46016",1988-06-01,8,No,Non-Profit,,,DEVELOPMENTAL SERVICE ALTERNATIVES,False
"ARC OF LAGRANGE COUNTY, THE",15G405,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"0999 N 250 W
LAGRANGE, IN 46761",260 463-8282,"0999 N 250 W
LAGRANGE, IN 46761",1988-06-03,6,No,Non-Profit,,,"ARC OF LAGRANGE COUNTY, THE",False
REM-INDIANA INC,15G407,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2113 E KESSLER BLVD
INDIANAPOLIS, IN 46220",317 251-5485,"2113 E KESSLER BLVD
INDIANAPOLIS, IN 46220",1988-06-22,8,No,Non-Profit,,,REM-INDIANA INC,False
BENCHMARK HUMAN SERVICES,15G408,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4421 FAIRWEATHER DRIVE
FORT WAYNE, IN 46804",260 744-6145,"4421 FAIRWEATHER DRIVE
FORT WAYNE, IN 46804",1988-06-17,8,No,Non-Profit,,,BENCHMARK HUMAN SERVICES,False
DEVELOPMENTAL SERVICE ALTERNATIVES,15G409,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"912 N PARKWAY DR
ANDERSON, IN 46013",765 649-2739,"912 N PARKWAY DR
ANDERSON, IN 46013",1988-06-22,8,No,Non-Profit,,,DEVELOPMENTAL SERVICE ALTERNATIVES,False
TRANSITIONAL SERVICES SUB LLC,15G410,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4949 HAYES STREET
GARY, IN 46408",812 849-6743,"4949 HAYES STREET
GARY, IN 46408",1988-07-08,8,No,Non-Profit,,,TRANSITIONAL SERVICES SUB LLC,False
MOSAIC,15G411,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7933 E CHANDLER AVE
TERRE HAUTE, IN 47803",812 235-3399,"7933 E CHANDLER AVE
TERRE HAUTE, IN 47803",1988-06-22,8,No,Non-Profit,,,MOSAIC,False
DEVELOPMENTAL SERVICE ALTERNATIVES,15G412,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"12110 BECKLEY DR
CUMBERLAND, IN 46229",317 894-4211,"12110 BECKLEY DR
CUMBERLAND, IN 46229",1988-06-27,7,No,For Profit,,,DEVELOPMENTAL SERVICE ALTERNATIVES,False
VOCA CORPORATION OF INDIANA,15G413,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"6525 MCFARLAND RD
INDIANAPOLIS, IN 46227",317 359-2076,"6525 MCFARLAND RD
INDIANAPOLIS, IN 46227",1988-07-15,8,No,For Profit,,,VOCA CORPORATION OF INDIANA,True
EASTER SEALS ARC OF NORTHEAST,15G415,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"8626 STANDRIDGE RUN
FORT WAYNE, IN 46825",260 456-4534,"8626 STANDRIDGE RUN
FORT WAYNE, IN 46825",1988-07-26,5,No,Non-Profit,,,EASTER SEALS ARC OF NORTHEAST,False
LOGAN COMMUNITY RESOURCES INC,15G416,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"20089 LARK DR
SOUTH BEND, IN 46637",574 289-0385,"20089 LARK DR
SOUTH BEND, IN 46637",1988-07-26,7,No,Non-Profit,,,LOGAN COMMUNITY RESOURCES INC,False
REM-INDIANA INC,15G417,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"5625 E 56TH ST
INDIANAPOLIS, IN 46226",317 581-2380,"5625 E 56TH ST
INDIANAPOLIS, IN 46226",1988-08-11,8,No,For Profit,,,REM-INDIANA INC,False
REM-INDIANA INC,15G418,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4002 MOLLER RD
INDIANAPOLIS, IN 46254",317 293-6515,"4002 MOLLER RD
INDIANAPOLIS, IN 46254",1988-08-11,8,No,For Profit,,,REM-INDIANA INC,False
REHABILITATION CENTER DEVELOPMENTAL SERVICES,15G419,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"428 CYPRESS
NEWBURGH, IN 47630",812 858-5238,"428 CYPRESS
NEWBURGH, IN 47630",1988-09-10,8,No,Non-Profit,,,REHABILITATION CENTER DEVELOPMENTAL SERVICES,False
COMMUNITY ALTERNATIVES SW IN,15G420,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2806 LANGSTON DR
EVANSVILLE, IN 47725",812 433-3535,"2806 LANGSTON DR
EVANSVILLE, IN 47725",1988-09-01,8,No,For Profit,"Vol-Merg, Close",2021-06-17,COMMUNITY ALTERNATIVES SW IN,True
NORMAL LIFE OF INDIANA,15G421,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"935 E OLMSTEAD AVE
EVANSVILLE, IN 47711",812 433-3535,"935 E OLMSTEAD AVE
EVANSVILLE, IN 47711",1988-09-07,8,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
COMMUNITY ALTERNATIVES-ADEPT,15G422,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"5843 N SHERMAN AVE
INDIANAPOLIS, IN 46220",317 570-5903,"5843 N SHERMAN AVE
INDIANAPOLIS, IN 46220",1988-09-19,7,No,For Profit,,,COMMUNITY ALTERNATIVES-ADEPT,True
REHABILITATION CENTER DEVELOPMENTAL SERVICES,15G424,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1999 BELL RD
CHANDLER, IN 47610",812 853-7541,"1999 BELL RD
CHANDLER, IN 47610",1988-10-01,8,No,Non-Profit,,,REHABILITATION CENTER DEVELOPMENTAL SERVICES,False
QUALITY COMMUNITY SERVICES INC,15G425,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1620 SHELBY PL
NEW ALBANY, IN 47150",812 948-8183,"1620 SHELBY PL
NEW ALBANY, IN 47150",1988-10-02,8,No,For Profit,,,QUALITY COMMUNITY SERVICES INC,False
MOSAIC,15G430,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"475 WOODBINE
TERRE HAUTE, IN 47803",812 235-3399,"475 WOODBINE
TERRE HAUTE, IN 47803",1988-11-18,6,No,Non-Profit,,,MOSAIC,False
COMMUNITY ALTERNATIVES SW IN,15G431,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"525 S SKYVIEW DR
JASPER, IN 47546",812 683-3798,"525 S SKYVIEW DR
JASPER, IN 47546",1988-11-19,8,No,For Profit,,,COMMUNITY ALTERNATIVES SW IN,True
REM-INDIANA INC,15G432,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3606 HIGHWOODS DR N
INDIANAPOLIS, IN 46222",317 923-3964,"3606 HIGHWOODS DR N
INDIANAPOLIS, IN 46222",1988-10-21,8,No,For Profit,,,REM-INDIANA INC,False
REM-INDIANA INC,15G433,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3938 PRANGE DRIVE
LAFAYETTE, IN 47905",765 449-0501,"3938 PRANGE DRIVE
LAFAYETTE, IN 47905",1988-10-27,8,No,For Profit,,,REM-INDIANA INC,False
JAY-RANDOLPH DEVELOPMENTAL SERVICES,15G434,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"840 PINEVIEW LN
WINCHESTER, IN 47394",765 584-1924,"840 PINEVIEW LN
WINCHESTER, IN 47394",1988-12-16,6,No,Non-Profit,,,JAY-RANDOLPH DEVELOPMENTAL SERVICES,False
TRANSITIONAL SERVICES SUB LLC,15G435,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4155 RAY ST
INDIANAPOLIS, IN 46241",317 244-4333,"4155 RAY ST
INDIANAPOLIS, IN 46241",1988-12-13,8,No,Non-Profit,,,TRANSITIONAL SERVICES SUB LLC,False
TRANSITIONAL SERVICES SUB LLC,15G436,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"11 WASHINGTON ST
BROWNSBURG, IN 46112",317 852-6863,"11 WASHINGTON ST
BROWNSBURG, IN 46112",1988-12-01,8,No,For Profit,,,TRANSITIONAL SERVICES SUB LLC,False
"ARC SOUTHWEST INDIANA, THE",15G437,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1015 S STOUT ST
PRINCETON, IN 47670",812 386-1042,"1015 S STOUT ST
PRINCETON, IN 47670",1988-12-02,8,No,Non-Profit,,,"ARC SOUTHWEST INDIANA, THE",False
REM-INDIANA INC,15G438,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7555 GRANDVIEW DR
INDIANAPOLIS, IN 46260",317 255-2043,"7555 GRANDVIEW DR
INDIANAPOLIS, IN 46260",1988-12-12,6,No,For Profit,,,REM-INDIANA INC,False
NORMAL LIFE OF INDIANA,15G440,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1970 E 45 1/2 CT
TERRE HAUTE, IN 47802",812 234-3454,"1970 E 45 1/2 CT
TERRE HAUTE, IN 47802",1988-12-29,8,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
NORMAL LIFE OF INDIANA,15G441,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"29 EAST LONGRIDGE
TERRE HAUTE, IN 47802",812 234-3454,"29 EAST LONGRIDGE
TERRE HAUTE, IN 47802",1989-01-11,8,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
RES CARE COMMUNITY ALTERNATIVES SE IN,15G442,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"402 EWING LN
JEFFERSONVILLE, IN 47130",812 258-2370,"402 EWING LN
JEFFERSONVILLE, IN 47130",1989-01-13,8,No,Non-Profit,,,RES CARE COMMUNITY ALTERNATIVES SE IN,True
REM-INDIANA INC,15G443,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7310 E 55TH ST
INDIANAPOLIS, IN 46226",317 545-1837,"7310 E 55TH ST
INDIANAPOLIS, IN 46226",1989-01-17,8,No,Non-Profit,,,REM-INDIANA INC,False
DEVELOPMENTAL SERVICE ALTERNATIVES,15G444,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"902 N MUESSING RD
INDIANAPOLIS, IN 46229",317 894-8243,"902 N MUESSING RD
INDIANAPOLIS, IN 46229",1989-01-19,7,No,Non-Profit,,,DEVELOPMENTAL SERVICE ALTERNATIVES,False
"NEW HOPE OF INDIANA, INC",15G445,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"12342 LANTERN RD
FISHERS, IN 46038",317 338-9600,"12342 LANTERN RD
FISHERS, IN 46038",1988-12-29,8,No,Non-Profit,,,"NEW HOPE OF INDIANA, INC",False
BENCHMARK HUMAN SERVICES,15G446,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"8532 FIESTA WAY
FORT WAYNE, IN 46815",260 744-6145,"8532 FIESTA WAY
FORT WAYNE, IN 46815",1989-01-09,8,No,Non-Profit,,,BENCHMARK HUMAN SERVICES,False
VOCA CORPORATION OF INDIANA,15G447,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4114 KNOLLTON RD
INDIANAPOLIS, IN 46228",317 570-5903,"4114 KNOLLTON RD
INDIANAPOLIS, IN 46228",1989-01-27,8,No,For Profit,,,VOCA CORPORATION OF INDIANA,True
LOGAN COMMUNITY RESOURCES INC,15G448,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"907 COTTAGE GROVE
SOUTH BEND, IN 46628",574 289-0385,"907 COTTAGE GROVE
SOUTH BEND, IN 46628",1989-02-09,7,No,Non-Profit,,,LOGAN COMMUNITY RESOURCES INC,False
COMMUNITY ALTERNATIVES-ADEPT,15G449,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7859 DELBROOK DR
INDIANAPOLIS, IN 46260",317 570-5903,"7859 DELBROOK DR
INDIANAPOLIS, IN 46260",1989-02-09,6,No,Non-Profit,,,COMMUNITY ALTERNATIVES-ADEPT,True
RESIDENTIAL CRF INC,15G450,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1305 Q AVE
NEW CASTLE, IN 47362",765 825-5129,"1305 Q AVE
NEW CASTLE, IN 47362",1989-01-19,8,No,Non-Profit,,,RESIDENTIAL CRF INC,False
DUNGARVIN INDIANA LLC,15G452,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"52812 HIGHLAND DR
SOUTH BEND, IN 46635",800 735-3477,"52812 HIGHLAND DR
SOUTH BEND, IN 46635",1989-02-09,8,No,Non-Profit,,,DUNGARVIN INDIANA LLC,False
BONA VISTA PROGRAMS INC,15G453,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3261 ALMQUIST COURT
KOKOMO, IN 46902",765 864-9925,"3261 ALMQUIST COURT
KOKOMO, IN 46902",1989-02-24,8,No,Non-Profit,,,BONA VISTA PROGRAMS INC,False
DAMAR SERVICES INC--EL CAMIN,15G456,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4912 EL CAMINO CT
INDIANAPOLIS, IN 46221",317 856-5201,"4912 EL CAMINO CT
INDIANAPOLIS, IN 46221",1989-03-23,6,No,Non-Profit,,,DAMAR SERVICES INC--EL CAMIN,False
MCSHERR INC - B ST,15G457,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4412 S B ST
RICHMOND, IN 47374",765 962-6370,"4412 S B ST
RICHMOND, IN 47374",1989-03-28,8,No,For Profit,,,MCSHERR INC - B ST,False
"NEW HOPE OF INDIANA, INC",15G458,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"6068 MUNSEE LN
INDIANAPOLIS, IN 46208",317 338-9600,"6068 MUNSEE LN
INDIANAPOLIS, IN 46208",1989-03-30,8,No,Non-Profit,,,"NEW HOPE OF INDIANA, INC",False
COMMUNITY ALTERNATIVES-ADEPT,15G459,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1330 W SHAWNEE
INDIANAPOLIS, IN 46260",317 253-4613,"1330 W SHAWNEE
INDIANAPOLIS, IN 46260",1989-03-23,8,No,For Profit,,,COMMUNITY ALTERNATIVES-ADEPT,True
