name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
B & B SERVICES,45G873,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"5322 22ND ST
LUBBOCK, TX 79407",210 268-7759,"5322 22ND ST
LUBBOCK, TX 79407",1991-12-19,6,No,For Profit,,,BRANDIE FULBRIGHT,False
JUDY LIVING CENTER,45G874,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2012 JUDY LN
PASADENA, TX 77502",713 475-2228,"2012 JUDY LN
PASADENA, TX 77502",1991-12-19,6,No,For Profit,,,DEVELOPMENTAL DISABILITIES MANAGEMENT SERVICES OF HOUSTON LLC,False
CUNNINGHAM HOUSE,45G876,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1010 CUNNINGHAM RD
LUFKIN, TX 75901",409 634-2257,"1010 CUNNINGHAM RD
LUFKIN, TX 75901",1992-01-10,6,No,Government,,,THE BURKE CENTER,False
5735 DARTMOUTH DRIVE,45G877,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"5735 DARTMOUTH DR
LUBBOCK, TX 79416",806 767-0685,"5735 DARTMOUTH DR
LUBBOCK, TX 79416",1991-12-17,6,No,For Profit,,,"CALAB, INC.",False
SAN JACINTO LIVING CENTER,45G878,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2406 SAN JACINTO DR
PASADENA, TX 77502",713 475-2228,"2406 SAN JACINTO DR
PASADENA, TX 77502",1991-11-22,6,No,For Profit,,,DEVELOPMENTAL DISABILITIES MANAGEMENT SERVICES OF HOUSTON LLC,False
SAFE CARE I,45G879,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"6517 BROOKSIDE DR
WATAUGA, TX 76148",817 485-9529,"6517 BROOKSIDE DR
WATAUGA, TX 76148",1992-01-08,6,No,For Profit,,,"SCP ACQUISITION PARTNERS, LTD.",False
2410 EDINBURGH,45G880,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2410 EDINBURGH
ARLINGTON, TX 76018",817 784-3626,"2410 EDINBURGH
ARLINGTON, TX 76018",1992-01-07,6,No,For Profit,,,"CALAB, INC.",False
CHISOLM TRAIL,45G881,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2815 CHISOLM TRL
SAN ANTONIO, TX 78217",210 820-3650,"2815 CHISOLM TRL
SAN ANTONIO, TX 78217",1991-12-18,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
7123 SPRING MORNING,45G882,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"7123 SPRING MORNING
SAN ANTONIO, TX 78249",210 690-3258,"7123 SPRING MORNING
SAN ANTONIO, TX 78249",1991-12-19,6,No,For Profit,,,"CALAB, INC.",False
EVERGREEN STONE TRAIL COMMUNITY HOME,45G883,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1205 STONE TRAIL
LONGVIEW, TX 75604",903 295-1277,"1205 STONE TRAIL
LONGVIEW, TX 75604",1992-01-23,6,No,Non-Profit,,2020-10-27,,False
HONEYSUCKLE COMMUNITY HOME,45G884,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"9 HONEYSUCKLE
LONGVIEW, TX 75604",903 297-3056,"9 HONEYSUCKLE
LONGVIEW, TX 75604",1992-01-23,6,No,For Profit,,,"D&S RESIDENTIAL SERVICES, LP",False
BLUEBONNET HOMES 3,45G885,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1135 E 25TH
SAN ANGELO, TX 76903",325 658-6664,"1135 E 25TH
SAN ANGELO, TX 76903",1992-01-22,6,No,For Profit,,,BLUEBONNET HOMES INC,False
BLUEBONNET HOMES 2,45G886,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"236 WESTWOOD
SAN ANGELO, TX 76901",325 947-1300,"236 WESTWOOD
SAN ANGELO, TX 76901",1992-01-21,6,No,For Profit,,,BLUEBONNET HOMES INC,False
EAST LAKE,45G888,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3325 E LAKE RD
ABILENE, TX 79601",325 673-3346,"3325 E LAKE RD
ABILENE, TX 79601",1992-01-09,6,No,For Profit,,,HILL RESOURCES INC,False
AUTISTIC TREATMENT CENTER WADDESDON WOOD,45G889,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"6307 WADDESDON WOOD
SAN ANTONIO, TX 78233",210 590-2107,"6307 WADDESDON WOOD
SAN ANTONIO, TX 78233",1991-12-18,6,No,Non-Profit,,,AUTISTIC TREATMENT CENTER INC,False
CUMBERLAND COURT,45G890,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2114 8TH ST
WICHITA FALLS, TX 76301",940 322-2948,"2114 8TH ST
WICHITA FALLS, TX 76301",1992-01-22,6,No,For Profit,,,HIGH PLAINS HEALTH PROVIDERS INC,False
MIRAMAR,45G891,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2911 AVE L
WICHITA FALLS, TX 76309",940 767-4548,"2911 AVE L
WICHITA FALLS, TX 76309",1992-01-24,6,No,For Profit,,,HIGH PLAINS HEALTH PROVIDERS INC,False
EDUCARE COMMUNITY LIVING CORPORATION-TEXAS,45G892,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"9329 MOON LIGHT DR
CORPUS CHRISTI, TX 78409",361 242-1641,"9329 MOON LIGHT DR
CORPUS CHRISTI, TX 78409",1992-01-29,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
BRECKENRIDGE VILLAGE OF TYLER - BLUEBONNET HOUSE,45G893,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"15062 CR 1145
TYLER, TX 75704",903 596-8100,"15062 CR 1145
TYLER, TX 75704",1992-02-21,6,No,Non-Profit,,,BRECKENRIDGE VILLAGE,False
TRAINING RESIDENCE 7,45G895,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"6312 KINGSWOOD
FORT WORTH, TX 76133",817 370-9465,"6312 KINGSWOOD
FORT WORTH, TX 76133",1992-02-19,6,No,For Profit,,,MHMR OF TARRANT COUNTY,False
WEST ROAD HOUSE,45G896,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"7811 WEST ROAD
HOUSTON, TX 77064",713 937-6908,"7811 WEST ROAD
HOUSTON, TX 77064",1992-01-27,6,No,For Profit,,,DIVERSITY GROUP LC,False
BALCONES WOODS,45G898,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"4504 BALCONES WOODS
AUSTIN, TX 78759",512 345-7256,"4504 BALCONES WOODS
AUSTIN, TX 78759",1992-02-13,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
PARK HAVEN HOME,45G899,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"6738 PARK HAVEN
SAN ANTONIO, TX 78244",210 661-1338,"6738 PARK HAVEN
SAN ANTONIO, TX 78244",1992-01-30,6,No,For Profit,,,"BEXAR COUNTY HOME CARE, INC.",False
GREEN RUN,45G900,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2947 GREEN RUN
SAN ANTONIO, TX 78231",210 493-9079,"2947 GREEN RUN
SAN ANTONIO, TX 78231",1992-01-30,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
RUSTLING WAY,45G901,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"6342 RUSTLING WAY
SAN ANTONIO, TX 78249",210 697-9511,"6342 RUSTLING WAY
SAN ANTONIO, TX 78249",1992-01-28,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
GREEN ACRES,45G902,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"5927 S HWY 281
ALICE, TX 78332",361 664-7508,"5927 S HWY 281
ALICE, TX 78332",1992-02-07,6,No,For Profit,,,ASSISTED HOME CARE INC,False
EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,45G903,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3111 LEHARVE
DALLAS, TX 75211",214 467-9462,"3111 LEHARVE
DALLAS, TX 75211",1992-02-26,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
KEOTA,45G905,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"4508 KEOTA DR
AUSTIN, TX 78749",512 280-9135,"4508 KEOTA DR
AUSTIN, TX 78749",1992-02-28,6,No,For Profit,,,"D&S RESIDENTIAL SERVICES, LP",False
NORTH SHEPHERD HOUSE,45G908,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1112 N SHEPHERD
BAYTOWN, TX 77520",800 299-5161,"1112 N SHEPHERD
BAYTOWN, TX 77520",1992-03-10,6,No,For Profit,,,"ST. GILES-BAYTOWN, INC.",False
GREEN VALLEY HOUSE,45G910,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"5202 ALAMOSA LN
SPRING, TX 77379",832 717-0065,"5202 ALAMOSA LN
SPRING, TX 77379",2002-02-12,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - GULF COAST,True
6TH AND MESQUITE,45G911,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"407 E SIXTH ST
TOLAR, TX 76476",800 299-5161,"407 E SIXTH ST
TOLAR, TX 76476",1992-03-16,6,No,For Profit,,,"SOUTHERN CONCEPTS, INC.Â€Ž",False
EAST ROCK,45G912,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1485 BLACKJACK
STEPHENVILLE, TX 76401",254 968-6119,"1485 BLACKJACK
STEPHENVILLE, TX 76401",1992-02-26,6,No,For Profit,,,ROCK HOUSE SUPPORT SERVICES INC,False
COMMUNITY LIVING CONCEPTS INC,45G913,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"112 E WALNUT
KEENE, TX 76059",817 558-9559,"112 E WALNUT
KEENE, TX 76059",1992-02-10,6,No,For Profit,,,COMMUNITY LIVING CONCEPTS INC,False
DEER TRACK,45G914,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"12306 DEER TRACK
AUSTIN, TX 78759",512 257-9616,"12306 DEER TRACK
AUSTIN, TX 78759",1992-03-19,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
K AND K LIVING CENTER INC,45G915,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"16802 JUDY LEIGH DR
HOUSTON, TX 77084",281 859-9474,"16802 JUDY LEIGH DR
HOUSTON, TX 77084",1994-01-30,6,No,For Profit,,,K & K LIVING CENTER INC,False
FAIRMEADOWS,45G916,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3309 FAIRMEADOWS
FORT WORTH, TX 76123",817 292-7328,"3309 FAIRMEADOWS
FORT WORTH, TX 76123",1992-03-30,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
AUTUMN RIDGE,45G918,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"11605 AUTUMN RIDGE
AUSTIN, TX 78759",512 331-0445,"11605 AUTUMN RIDGE
AUSTIN, TX 78759",1992-04-03,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
OVER STREET,45G919,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3190 OVER ST
ABILENE, TX 79605",325 691-0906,"3190 OVER ST
ABILENE, TX 79605",1992-03-27,4,No,For Profit,,,SOMA RESOURCES INC,False
WINTERPARK HOUSE,45G920,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"7022 WINTERPARK
CORPUS CHRISTI, TX 78413",361 657-0247,"7022 WINTERPARK
CORPUS CHRISTI, TX 78413",1992-04-07,6,No,For Profit,,,ANCHOR HABILITATION SERVICES LLC,False
BACON COMMUNITY HOME,45G921,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"634 BACON DR
ABILENE, TX 79601",325 676-1473,"634 BACON DR
ABILENE, TX 79601",1992-03-31,5,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
DOVE LANE,45G922,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1427 DOVE LN
SEGUIN, TX 78155",830 303-6830,"1427 DOVE LN
SEGUIN, TX 78155",1992-04-14,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
HALCYON IN THE HEIGHTS,45G924,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"236 HALCYON
SAN ANTONIO, TX 78209",210 805-0885,"236 HALCYON
SAN ANTONIO, TX 78209",1992-04-29,6,No,For Profit,"Vol-Merg, Close",2019-02-06,,False
FOREST NIGHT HOME,45G929,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"11209 FOREST NIGHT
SAN ANTONIO, TX 78233",210 599-7441,"11209 FOREST NIGHT
SAN ANTONIO, TX 78233",1992-05-01,6,No,For Profit,,,"BEXAR COUNTY HOME CARE, INC.",False
MEADOWICK LIVING CENTER,45G930,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"9640 MEADOWICK
BEAUMONT, TX 77706",409 832-4112,"9640 MEADOWICK
BEAUMONT, TX 77706",1992-04-09,6,No,For Profit,,,"DEVELOPMENTAL DISABILITIES MANAGEMENT SERVICES OF TEXAS NO. 1, LLC",False
EVERGREEN PINE KNOLL COMMUNITY HOME,45G931,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3603 PINE KNOLL
TEXARKANA, TX 75503",903 793-0193,"3603 PINE KNOLL
TEXARKANA, TX 75503",1992-05-06,6,No,For Profit,,,EVERGREEN PRESBYTERIAN MINISTRIES OF TEXAS INC,False
TRAINING RESIDENCE 6,45G932,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1619 PIPELINE ROAD
BEDFORD, TX 76022",817 354-8340,"1619 PIPELINE ROAD
BEDFORD, TX 76022",1992-04-13,6,No,For Profit,,,MHMR OF TARRANT COUNTY,False
RAVENHEAD LIVING CENTER,45G933,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"314 RAVENHEAD ST
HOUSTON, TX 77034",713 475-2228,"314 RAVENHEAD ST
HOUSTON, TX 77034",1992-03-17,6,No,For Profit,,,DEVELOPMENTAL DISABILITIES MANAGEMENT SERVICES OF HOUSTON LLC,False
TRINITY MANOR,45G934,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2813 COUNTRY VALLEY RD
GARLAND, TX 75043",972 202-9700,"2813 COUNTRY VALLEY RD
GARLAND, TX 75043",1992-05-12,6,No,Non-Profit,,,TRINITY ICF MR INC,False
BUILDER ROAD,45G935,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2200 BUILDER ROAD
CROWLEY, TX 76036",817 332-4778,"2200 BUILDER ROAD
CROWLEY, TX 76036",1992-04-23,6,No,Non-Profit,,,MHMR OF TARRANT COUNTY,False
NEW HORIZONS WEST 27TH ST,45G936,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"404 W 27TH ST
TEXARKANA, TX 75503",903 794-0509,"404 W 27TH ST
TEXARKANA, TX 75503",1992-05-13,6,No,For Profit,,,HORIZONS GENERAL PARTNERSHIP,False
CAPITAL HEIGHTS HOME,45G937,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1706 IDAHO
SAN ANGELO, TX 76904",325 944-4096,"1706 IDAHO
SAN ANGELO, TX 76904",1992-05-06,6,No,For Profit,,,"D&S RESIDENTIAL SERVICES, LP",False
BREES,45G938,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"222 BREES
SAN ANTONIO, TX 78209",210 820-3712,"222 BREES
SAN ANTONIO, TX 78209",1992-05-06,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
MARKUS HOUSE,45G939,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"912 MARKUS
LUFKIN, TX 75901",800 299-5161,"912 MARKUS
LUFKIN, TX 75901",1992-05-12,6,No,For Profit,,,"ST. GILES LIVING CENTERS, INC.",False
NEW HORIZONS MAGNOLIA,45G940,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"4125 MAGNOLIA ST
TEXARKANA, TX 75503",903 794-0509,"4125 MAGNOLIA ST
TEXARKANA, TX 75503",1992-05-15,6,No,For Profit,,,HORIZONS GENERAL PARTNERSHIP,False
SAFE CARE II,45G941,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"8005 LAZY BROOK DR
WATAUGA, TX 76148",817 485-6807,"8005 LAZY BROOK DR
WATAUGA, TX 76148",1992-05-08,6,No,For Profit,,,"SCP ACQUISITION PARTNERS, LTD.",False
3506 GARBER CIRCLE,45G942,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3506 GARBER CIRCLE
GREENVILLE, TX 75402",903 259-6409,"3506 GARBER CIRCLE
GREENVILLE, TX 75402",1992-06-11,6,No,For Profit,,,"ST. GILES LIVING CENTERS, INC.",False
MAPLEWOOD LIVING CENTER,45G944,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"706 MAPLEWOOD ST
BAYTOWN, TX 77520",713 475-2228,"706 MAPLEWOOD ST
BAYTOWN, TX 77520",1992-05-21,6,No,For Profit,,,DEVELOPMENTAL DISABILITIES MANAGEMENT SERVICES OF HOUSTON LLC,False
WOODLEA COMMUNITY HOME,45G945,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"101 OGLESBEE RD
SILSBEE, TX 77656",409 832-4112,"101 OGLESBEE RD
SILSBEE, TX 77656",1992-06-09,6,No,For Profit,,,"DEVELOPMENTAL DISABILITIES MANAGEMENT SERVICES OF BEAUMONT, LLC",False
LAKEVIEW COMMUNITY HOME,45G946,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1748 SPINNAKER LN
AZLE, TX 76020",817 444-7177,"1748 SPINNAKER LN
AZLE, TX 76020",1992-06-15,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
THE COTTAGE,45G947,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1334 LAMAR SQUARE DR
AUSTIN, TX 78704",512 442-6077,"1334 LAMAR SQUARE DR
AUSTIN, TX 78704",1992-06-10,6,No,Non-Profit,,,MARY LEE FOUNDATION,False
RIVERBEND COMMUNITY HOME,45G948,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3700 GRIFBRICK
PLANO, TX 75075",972 612-0394,"3700 GRIFBRICK
PLANO, TX 75075",1992-05-11,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
1501 LOVERS LN,45G949,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"1501 E LOVERS LN
ARLINGTON, TX 76010",817 226-5553,"1501 E LOVERS LN
ARLINGTON, TX 76010",1992-06-17,6,No,For Profit,,,"CALAB, INC.",False
ALYSSA 1,45G950,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"9220 ALYSSA DR
WHITE SETTLEMENT, TX 76108",817 270-2747,"9220 ALYSSA DR
WHITE SETTLEMENT, TX 76108",1992-06-30,6,No,For Profit,,,MHS OF TEXAS II INC,False
CHERRYWOOD COMMUNITY HOME,45G951,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2900 PORT O CALL
PLANO, TX 75075",972 867-4159,"2900 PORT O CALL
PLANO, TX 75075",1992-06-29,6,No,For Profit,,,EDUCARE COMMUNITY LIVING LIMITED PARTNERSHIP,True
BROOKWOOD II,45G953,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"649 CIRCLE VIEW S
HURST, TX 76054",972 641-7696,"649 CIRCLE VIEW S
HURST, TX 76054",1992-06-22,6,No,For Profit,,,SOUTHLAKE EDUCATIONAL CENTER INC,False
GRASSHOPPER,45G954,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3319 GRASSHOPPER
AUSTIN, TX 78748",512 280-6833,"3319 GRASSHOPPER
AUSTIN, TX 78748",1992-07-08,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
WHISPER VALLEY,45G955,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"10934 WHISPER VALLEY
SAN ANTONIO, TX 78230",210 492-3727,"10934 WHISPER VALLEY
SAN ANTONIO, TX 78230",1992-06-25,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
PINE HAVEN,45G956,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2402 PALATO DR
MARSHALL, TX 75670",903 935-0468,"2402 PALATO DR
MARSHALL, TX 75670",1992-07-07,6,No,Non-Profit,,,"HARMONY LIVING CENTERS, INC",False
SUMMER HOUSE 2,45G957,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"4445 CARTAGENA DRIVE
FORT WORTH, TX 76133",817 882-6440,"4445 CARTAGENA DRIVE
FORT WORTH, TX 76133",1992-07-09,6,No,For Profit,,,ROCK HOUSE SUPPORT SERVICES INC,False
HOFFMAN HOUSE,45G958,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3412 85TH ST
LUBBOCK, TX 79423",806 795-9632,"3412 85TH ST
LUBBOCK, TX 79423",1992-08-03,6,No,For Profit,,,WESTVIEW RESIDENTIAL SERVICES INC,False
FOUNTAIN LAKE,45G960,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"5227 FOUNTAIN LAKE
SAN ANTONIO, TX 78244",210 662-7076,"5227 FOUNTAIN LAKE
SAN ANTONIO, TX 78244",1992-07-23,6,No,For Profit,,,SOUTH TEXAS COMMUNITY LIVING CORP,False
LAKE SUNSET COURT,45G961,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3507 LAKE SUNSET CT
SAN ANTONIO, TX 78217",210 656-2106,"3507 LAKE SUNSET CT
SAN ANTONIO, TX 78217",1992-07-16,6,No,For Profit,,,SOUTH TEXAS COMMUNITY LIVING CORP,False
ROYAL DRIVE COMMUNITY HOME,45G962,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"3009 ROYAL DR
KILGORE, TX 75662",903 984-0486,"3009 ROYAL DR
KILGORE, TX 75662",1992-07-10,6,No,For Profit,,,S & H HOMES INC,False
WARM SPRINGS,45G964,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"788 N NEBLETT
STEPHENVILLE, TX 76401",254 965-2659,"788 N NEBLETT
STEPHENVILLE, TX 76401",1992-06-30,6,No,For Profit,,,ROCK HOUSE SUPPORT SERVICES INC,False
FEATHER RIDGE,45G965,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"13055 FEATHER RIDGE
SAN ANTONIO, TX 78233",210 599-8965,"13055 FEATHER RIDGE
SAN ANTONIO, TX 78233",1992-06-18,6,No,For Profit,,,SOUTH TEXAS COMMUNITY LIVING CORP,False
HENDERSON LIVING CENTER,45G966,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"2601 HENDERSON LN
DEER PARK, TX 77536",713 475-2228,"2601 HENDERSON LN
DEER PARK, TX 77536",1992-06-29,6,No,For Profit,,,DEVELOPMENTAL DISABILITIES MANAGEMENT SERVICES OF HOUSTON LLC,False
SOMERSET HILLS,45G967,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"4515 LAKEVIEW DR
WICHITA FALLS, TX 76308",940 691-6704,"4515 LAKEVIEW DR
WICHITA FALLS, TX 76308",1992-07-02,6,No,For Profit,,,HIGH PLAINS HEALTH PROVIDERS INC,False
MERIDIAN LIVING CENTER I I,45G968,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"10610 ODYSSEY CT
HOUSTON, TX 77099",281 568-1338,"10610 ODYSSEY CT
HOUSTON, TX 77099",1992-07-01,6,No,For Profit,,,"MERIDIAN LIVING CENTER, INC.",False
EDUCARE COMMUNITY LIVING CORPORATION-TEXAS,45G969,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"4053 MOUNTAIN VIEW
CORPUS CHRISTI, TX 78410",361 241-9921,"4053 MOUNTAIN VIEW
CORPUS CHRISTI, TX 78410",1992-07-10,6,No,For Profit,,,EDUCARE COMMUNITY LIVING CORPORATION - TEXAS,True
GREAT HOME CARE INC,45G970,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"12502 LIMA DRIVE
HOUSTON, TX 77099",281 530-8710,"12502 LIMA DRIVE
HOUSTON, TX 77099",1992-06-30,6,No,Non-Profit,,,GREAT HOME CARE INC,False
SUGAR CREEK,45G971,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"101 ROSEBUD DRIVE
MARSHALL, TX 75672",903 935-0263,"101 ROSEBUD DRIVE
MARSHALL, TX 75672",1992-07-24,6,No,For Profit,,,"HARMONY LIVING CENTERS, INC",False
DAWNWOOD,45G972,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,TX,"8358 DAWNWOOD
SAN ANTONIO, TX 78250",210 521-5253,"8358 DAWNWOOD
SAN ANTONIO, TX 78250",1992-08-06,6,No,For Profit,"Vol-Merg, Close",2019-03-20,,False
