name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
THE CARTER CLINIC RESIDENTIAL HOME,34G177,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"235 KINLAW RD
FAYETTEVILLE, NC 28301",910 822-6143,"235 KINLAW RD
FAYETTEVILLE, NC 28301",1991-02-08,6,No,Government,,,"Carter Clinic, P.A.",False
HOLLY STREET HOME,34G178,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1509 HOLLY STREET
GOLDSBORO, NC 27530",919 731-2760,"1509 HOLLY STREET
GOLDSBORO, NC 27530",1991-03-01,6,No,For Profit,,,"Nova IC, Inc.",False
NORTH DRIVE GROUP HOME,34G179,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1216 NORTH DRIVE
GOLDSBORO, NC 27534",919 580-0188,"1216 NORTH DRIVE
GOLDSBORO, NC 27534",1991-02-15,6,No,For Profit,,,"Nova IC, Inc.",False
GUILFORD #3,34G180,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2600 PLEASANT RIDGE ROAD
SUMMERFIELD, NC 27358",336 885-5090,"2600 PLEASANT RIDGE ROAD
SUMMERFIELD, NC 27358",1991-02-26,6,No,For Profit,,,"RHA Health Services NC, LLC",False
VOCA-MEADOWOOD DRIVE GROUP HOME,34G181,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"401 MEADOWOOD STREET
GREENSBORO, NC 27409",336 547-8060,"401 MEADOWOOD STREET
GREENSBORO, NC 27409",1991-02-25,6,No,For Profit,,,VOCA Corporation of North Carolina,True
"LIFE, INC EDGEWOOD GROUP HOME",34G182,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"77 EDGEWOOD DR
CHOCOWINITY, NC 27817",252 975-6468,"77 EDGEWOOD DR
CHOCOWINITY, NC 27817",1991-02-27,6,No,For Profit,,,"LIFE, Inc.",False
FORSYTH GROUP HOME #1,34G183,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"216 LINVILLE SPRINGS ROAD
KERNERSVILLE, NC 27284",336 996-7457,"216 LINVILLE SPRINGS ROAD
KERNERSVILLE, NC 27284",1991-04-03,6,No,For Profit,,,"RHA Health Services NC, LLC",False
BON REA DRIVE GROUP HOME,34G184,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"3747 BON REA DRIVE
CHARLOTTE, NC 28266",704 541-7334,"3747 BON REA DRIVE
CHARLOTTE, NC 28266",1991-04-10,6,No,Non-Profit,,,Lifespan Incorporated,False
DALMOOR DRIVE GROUP HOME,34G185,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"4400 DALMOOR DRIVE
CHARLOTTE, NC 28212",704 567-1531,"4400 DALMOOR DRIVE
CHARLOTTE, NC 28212",1991-04-23,6,No,Non-Profit,,,"Autism Services of Mecklenburg County, Inc.",False
HOLLOWAY STREET HOME,34G186,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"4795 STANLEY ROAD
DURHAM, NC 27704",919 528-2558,"4795 STANLEY ROAD
DURHAM, NC 27704",1991-05-03,6,No,For Profit,,,"RHA Health Services NC, LLC",False
SCI-NASH HOUSE II,34G187,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"3505 HAWTHORNE RD
ROCKY MOUNT, NC 27803",252 443-4383,"3505 HAWTHORNE RD
ROCKY MOUNT, NC 27803",1991-05-09,6,No,Non-Profit,,,"Skill Creations, Inc.",False
ROLLINGWOOD,34G188,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"4206 WEST FRIENDLY AVENUE
GREENSBORO, NC 27405",336 294-4733,"4206 WEST FRIENDLY AVENUE
GREENSBORO, NC 27405",1991-04-24,6,No,For Profit,,,"RHA Health Services NC, LLC",False
SCI-NASH HOUSE I,34G189,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1045 KINCHEN DR
ROCKY MOUNT, NC 27803",252 442-1055,"1045 KINCHEN DR
ROCKY MOUNT, NC 27803",1991-05-09,6,No,Non-Profit,,,"Skill Creations, Inc.",False
BRICES CREEK ROAD HOME,34G190,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"3000 BRICES CREEK ROAD
NEW BERN, NC 28562",252 638-7900,"3000 BRICES CREEK ROAD
NEW BERN, NC 28562",1991-05-30,6,No,Non-Profit,,,Monarch,False
DOGWOOD HOUSE,34G191,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2401 DOGWOOD DRIVE
NEW BERN, NC 28562",252 638-2845,"2401 DOGWOOD DRIVE
NEW BERN, NC 28562",1991-05-22,5,No,Non-Profit,,,Monarch,False
FORSYTH GROUP HOME #2,34G192,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"8460 BELEWS CREEK ROAD
BELEWS CREEK, NC 27009",336 885-5090,"8460 BELEWS CREEK ROAD
BELEWS CREEK, NC 27009",1991-06-12,6,No,For Profit,,,"RHA Health Services NC, LLC",False
VOCA-SIMPSON GROUP HOME,34G193,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"3017 SIMPSON DRIVE
CHARLOTTE, NC 28205",704 519-1250,"3017 SIMPSON DRIVE
CHARLOTTE, NC 28205",1991-06-12,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-FREEDOM GROUP HOME,34G194,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"5911 FREEDOM DR
CHARLOTTE, NC 28208",704 392-3383,"5911 FREEDOM DR
CHARLOTTE, NC 28208",1991-06-12,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-HARRISBURG ROAD GROUP HOME,34G195,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"6620 HARRISBURG ROAD
CHARLOTTE, NC 28277",704 537-2116,"6620 HARRISBURG ROAD
CHARLOTTE, NC 28277",1991-06-20,6,No,For Profit,,,VOCA Corporation of North Carolina,True
LAURELWOOD GROUP HOME,34G196,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"109 LONON AVENUE
MARION, NC 28752",828 653-3524,"109 LONON AVENUE
MARION, NC 28752",1991-06-18,6,No,Non-Profit,,,"ComServ, Inc.",False
VOCA-ST. JOHN'S CHURCH ROAD GROUP HOME,34G197,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2220 ST. JOHN'S CHURCH ROAD
CHARLOTTE, NC 28215",704 537-2423,"2220 ST. JOHN'S CHURCH ROAD
CHARLOTTE, NC 28215",1991-07-02,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-OAK DRIVE GROUP HOME,34G201,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"5416 OAK DRIVE
CHARLOTTE, NC 28216",704 392-3657,"5416 OAK DRIVE
CHARLOTTE, NC 28216",1991-07-16,6,No,For Profit,,,VOCA Corporation of North Carolina,True
"LIFE, INC LAKEVIEW",34G202,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"102 MIDWAY LANE
ROANOKE RAPIDS, NC 27870",252 535-4031,"102 MIDWAY LANE
ROANOKE RAPIDS, NC 27870",1991-07-17,6,No,For Profit,,,"Life, Inc.",False
VOCA-BLAIRFIELD,34G203,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"111 BLAIRFIELD COURT
N WILKESBORO, NC 28659",336 903-0500,"111 BLAIRFIELD COURT
N WILKESBORO, NC 28659",1991-07-30,6,No,For Profit,,,VOCA Corporation of North Carolina,True
WILSON SMITH COTTAGE,34G204,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"185 MARTINDALE RD
WINSTON SALEM, NC 27107",336 785-3813,"185 MARTINDALE RD
WINSTON SALEM, NC 27107",1991-08-20,6,No,Non-Profit,,,Lutheran Family Services in the Carolinas,False
"LIFE, INC DIXON ROAD GROUP HOME",34G205,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"ROUTE 1, BOX 842-B
CHOCOWINITY, NC 27817",252 975-1220,"ROUTE 1, BOX 842-B
CHOCOWINITY, NC 27817",1991-09-01,6,No,For Profit,,,"LIFE, Inc.",False
ANSONVILLE GROUP HOME,34G206,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1215 ANSONVILLE/ POLKTON ROAD
ANSONVILLE, NC 28007",704 826-6233,"1215 ANSONVILLE/ POLKTON ROAD
ANSONVILLE, NC 28007",1991-08-02,6,No,Non-Profit,,,Monarch,False
MYRTLEWOOD GROUP HOME,34G207,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"175 MYRTLEWOOD DRIVE
MOUNT GILEAD, NC 27306",910 439-5496,"175 MYRTLEWOOD DRIVE
MOUNT GILEAD, NC 27306",1991-08-02,6,No,Non-Profit,,,Monarch,False
VOCA-PURSER GROUP HOME,34G208,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1615 PURSER DRIVE
CHARLOTTE, NC 28215",704 535-4200,"1615 PURSER DRIVE
CHARLOTTE, NC 28215",1991-08-01,6,No,For Profit,,,VOCA Corporation of North Carolina,True
BLUEWEST OPPORTUNITIES-PISGAH HOUSE,34G209,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"28 PISGAHVIEW AVENUE
ASHEVILLE, NC 28803",828 274-8368,"28 PISGAHVIEW AVENUE
ASHEVILLE, NC 28803",1991-09-20,6,No,For Profit,,,"BlueWest Opportunities, Inc.",False
TUCKASEEGEE GROUP HOME,34G210,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"5400 TUCKASGEE ROAD
CHARLOTTE, NC 28208",704 393-9376,"5400 TUCKASGEE ROAD
CHARLOTTE, NC 28208",1991-09-13,6,No,Non-Profit,,,St. Mark's Incorporated - Lifespan,False
MAGNOLIA GROUP HOME,34G211,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"928 MAGNOLIA DRIVE
ABERDEEN, NC 28315",910 944-2611,"928 MAGNOLIA DRIVE
ABERDEEN, NC 28315",1991-10-02,6,No,For Profit,,,"RHA Health Services NC, LLC",False
HOFFMAN GROUP HOME,34G212,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"104 TEAL STREET
HOFFMAN, NC 28347",910 281-5623,"104 TEAL STREET
HOFFMAN, NC 28347",1991-10-04,6,No,Non-Profit,,,"RHA Health Services NC, LLC",False
SHELBURNE PLACE,34G213,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2524 SHELBURNE PLACE
CHARLOTTE, NC 28227",704 545-7075,"2524 SHELBURNE PLACE
CHARLOTTE, NC 28227",1991-10-07,6,No,For Profit,,,"RHA Health Services NC, LLC",False
SCI-TRIANGLE HOUSE II,34G214,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1523 TYONEK DRIVE
DURHAM, NC 27703",919 596-0619,"1523 TYONEK DRIVE
DURHAM, NC 27703",1991-10-23,6,No,Non-Profit,,,"Skill Creations, Inc.",False
SCI-TRIANGLE HOUSE I,34G215,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1406 TYONEK DRIVE
DURHAM, NC 27703",919 596-4168,"1406 TYONEK DRIVE
DURHAM, NC 27703",1991-10-23,6,No,Non-Profit,,,"Skill Creations, Inc.",False
VOCA-OTIS STREET HOME,34G216,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2415 OTIS STREET
DURHAM, NC 27707",919 956-7601,"2415 OTIS STREET
DURHAM, NC 27707",1991-10-08,6,No,For Profit,,,VOCA Corporation of North Carolina,True
CATES STREET ICF/MR,34G217,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"306 CATES STREET
ROXBORO, NC 27573",336 599-0973,"306 CATES STREET
ROXBORO, NC 27573",1991-10-08,6,No,Non-Profit,,,"Person County Group Homes, Inc.",False
VOCA-OBIE,34G218,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"322 OBIE DRIVE
DURHAM, NC 27713",919 361-0983,"322 OBIE DRIVE
DURHAM, NC 27713",1991-10-21,6,No,For Profit,,,VOCA Corporation of North Carolina,True
LITTLE RIVER GROUP HOME,34G219,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"4161 NC HWY 127
TAYLORSVILLE, NC 28681",828 632-0362,"4161 NC HWY 127
TAYLORSVILLE, NC 28681",1991-11-08,6,No,Non-Profit,,,"ComServ, Inc.",False
VOCA-WILSON AVENUE GROUP HOME,34G220,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2103 WILSON AVENUE
CHARLOTTE, NC 28208",704 393-7083,"2103 WILSON AVENUE
CHARLOTTE, NC 28208",1991-11-05,6,No,For Profit,,,VOCA Corporation of North Carolina,True
HICKORY AVENUE HOME,34G221,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"112 HICKORY AVENUE
HOLLY SPRINGS, NC 27540",919 552-5407,"112 HICKORY AVENUE
HOLLY SPRINGS, NC 27540",1991-12-04,6,No,For Profit,,,VOCA Corporation of North Carolina,True
JADE TREE,34G222,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"6501 JADE TREE LANE
RALEIGH, NC 27615",919 954-0560,"6501 JADE TREE LANE
RALEIGH, NC 27615",1991-11-08,6,No,Non-Profit,,,"Autism Services, Inc.",False
"RALPH SCOTT LIFESERVICES, INC/LARAMIE DRIVE",34G223,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"108 LARAMIE DRIVE
MEBANE, NC 27302",336 227-1011,"108 LARAMIE DRIVE
MEBANE, NC 27302",1991-12-19,6,No,Non-Profit,,,"Ralph Scott Lifeservices, Inc.",False
COUNTRY LANE,34G224,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"534 COUNTRY LANE
HOLLY SPRINGS, NC 27540",919 552-5457,"534 COUNTRY LANE
HOLLY SPRINGS, NC 27540",1991-12-23,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-GENTRY,34G225,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2219 GENTRY DRIVE
DURHAM, NC 27705",919 383-1114,"2219 GENTRY DRIVE
DURHAM, NC 27705",1992-01-14,6,No,For Profit,,,VOCA Corporation of North Carolina,True
FLOWE DRIVE GROUP HOME,34G227,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"628 FLOWE DRIVE
CHARLOTTE, NC 28213",704 598-6002,"628 FLOWE DRIVE
CHARLOTTE, NC 28213",1992-01-16,6,No,Non-Profit,,,Lifespan Incorporated,False
VOCA-CREEKWAY,34G228,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"424 CREEKWAY DRIVE
FUQUAY VARINA, NC 27526",919 552-4359,"424 CREEKWAY DRIVE
FUQUAY VARINA, NC 27526",1992-02-04,6,No,For Profit,,,VOCA Corporation of North Carolina,True
LAKEWOOD,34G229,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"554 RIDGE LANE
WILKESBORO, NC 28697",336 973-2725,"554 RIDGE LANE
WILKESBORO, NC 28697",1992-03-11,6,No,For Profit,,,"RHA Health Services NC, LLC",False
CREEKSIDE GROUP HOME,34G230,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"723 HILLS FARM STREET
LENOIR, NC 28645",828 757-0319,"723 HILLS FARM STREET
LENOIR, NC 28645",1992-04-01,6,No,Non-Profit,,,"ComServ, Inc.",False
STRAWBERRY HOUSE,34G231,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"303 NORTH HOWARD STREET
CHADBOURN, NC 28431",910 654-5355,"303 NORTH HOWARD STREET
CHADBOURN, NC 28431",1992-06-03,6,No,For Profit,,,"Community Innovations, Inc.",False
NORTHRIDGE RESIDENTIAL,34G232,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"68 MITCHELL FORD ROAD
CLARKTON, NC 28433",910 647-2801,"68 MITCHELL FORD ROAD
CLARKTON, NC 28433",1992-06-03,6,No,For Profit,,,"Community Innovations, Inc.",False
WEBSTER GROUP HOME,34G233,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"103 LITTLE SAVANNAH RD
WEBSTER, NC 28788",828 586-3796,"103 LITTLE SAVANNAH RD
WEBSTER, NC 28788",1992-05-22,6,No,Non-Profit,,,"Macon Citizens Habilities, Inc.",False
"LIFE, INC LOCKWOOD STREET GROUP HOME",34G234,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"156 COUNTRYSIDE ROAD SW
SUPPLY, NC 28462",910 754-2854,"156 COUNTRYSIDE ROAD SW
SUPPLY, NC 28462",1992-06-11,6,No,Non-Profit,,,"Life, Inc.",False
"LIFE, INC FOLLY STREET GROUP HOME",34G235,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"65 FOLLY STREET SW
SUPPLY, NC 28462",910 754-2855,"65 FOLLY STREET SW
SUPPLY, NC 28462",1992-06-11,6,No,Non-Profit,,,"Life, Inc.",False
THE PINE VALLEY HOME,34G236,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1519 ROBERT E LEE DRIVE
WILMINGTON, NC 28412",910 251-2555,"1519 ROBERT E LEE DRIVE
WILMINGTON, NC 28412",1992-06-23,6,No,Non-Profit,,,"Cape Fear Group Homes, Inc.",False
PINEBROOK GROUP HOME,34G237,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"301 ERKWOOD DRIVE
HENDERSONVILLE, NC 28791",828 697-4186,"301 ERKWOOD DRIVE
HENDERSONVILLE, NC 28791",1992-05-22,6,No,For Profit,,,"RHA Health Services NC, LLC",False
MANTLE COURT GROUP HOME,34G238,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"4319 MANTLE COURT
CHARLOTTE, NC 28205",704 567-8082,"4319 MANTLE COURT
CHARLOTTE, NC 28205",1992-06-24,6,No,Non-Profit,,,"Autism Services of Mecklenburg County, Inc.",False
THOMAS S DECATUR HOME,34G239,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"7559 DECATUR DRIVE
FAYETTEVILLE, NC 28303",910 867-7675,"7559 DECATUR DRIVE
FAYETTEVILLE, NC 28303",1992-07-15,6,No,For Profit,,,"Midstate Health Systems, Inc.",False
DICKENS DRIVE HOME,34G240,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"113 DICKENS DRIVE
RALEIGH, NC 27610",919 250-0907,"113 DICKENS DRIVE
RALEIGH, NC 27610",1992-07-08,6,No,Non-Profit,,,"Autism Services, Inc.",False
THE ARCHES-HORIZONS RESIDENTIAL CARE CENTER,34G241,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"5900 BETHABARA PARK BOULEVARD
WINSTON SALEM, NC 27106",336 661-2190,"5900 BETHABARA PARK BOULEVARD
WINSTON SALEM, NC 27106",1992-06-16,10,No,Non-Profit,,,"Horizons Residential Care Center, Inc.",False
WESTMINISTER,34G242,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1111 WESTRIDGE ROAD
GREENSBORO, NC 27405",336 852-3855,"1111 WESTRIDGE ROAD
GREENSBORO, NC 27405",1992-06-30,6,No,For Profit,,,"RHA Health Services NC, LLC",False
WESTSIDE RESIDENTIAL,34G243,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"467 SOUTH CREEK ROAD
ORRUM, NC 28369",910 618-0777,"467 SOUTH CREEK ROAD
ORRUM, NC 28369",1992-07-16,6,No,For Profit,,,"Community Innovations, Inc.",False
SCI-DUPLIN HOUSE,34G244,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"120 ORVILLE STREET
WARSAW, NC 28398",910 293-3068,"120 ORVILLE STREET
WARSAW, NC 28398",1992-07-31,6,No,Non-Profit,,,"Skill Creations, Inc.",False
ROBINHOOD GROUP HOME,34G245,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1507 ROBINHOOD RD
WILMINGTON, NC 28401",910 762-0501,"1507 ROBINHOOD RD
WILMINGTON, NC 28401",1992-07-28,6,No,Non-Profit,,,"Cape Fear Group Homes, Inc.",False
KENWOOD DRIVE HOME,34G246,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"5004 KENWOOD DRIVE
DURHAM, NC 27712",919 821-0256,"5004 KENWOOD DRIVE
DURHAM, NC 27712",1992-07-31,6,No,Non-Profit,,,"Autism Services, Inc.",False
LINOAK GROUP HOME,34G247,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"3175 BANK ROAD
LINCOLNTON, NC 28092",828 428-0552,"3175 BANK ROAD
LINCOLNTON, NC 28092",1992-07-29,6,No,For Profit,,,"RHA Health Services NC, LLC",False
HOLLINGSWOOD GROUP HOME,34G248,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"214 HOLLINGSWOOD DRIVE
STATESVILLE, NC 28677",704 872-3257,"214 HOLLINGSWOOD DRIVE
STATESVILLE, NC 28677",1992-08-05,6,No,For Profit,,,"RHA Health Services NC, LLC",False
HOLY ANGELS SERVICES-MCAULEY RESIDENCES,34G249,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"MCAULEY CIRCLE
BELMONT, NC 28012",704 825-4161,"MCAULEY CIRCLE
BELMONT, NC 28012",1992-08-27,48,No,Non-Profit,,,"Holy Angels Services, Inc.",False
RIDGEFIELD HOME,34G250,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"730 FISHER RIDGE DRIVE
MONROE, NC 28110",704 283-2764,"730 FISHER RIDGE DRIVE
MONROE, NC 28110",1992-09-16,6,No,Non-Profit,,,Monarch,False
KAREN LANE HOME,34G251,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"3224 KAREN LANE
MONROE, NC 28112",704 782-2132,"3224 KAREN LANE
MONROE, NC 28112",1992-09-16,6,No,Non-Profit,,,Monarch,False
RIDGELY OAK,34G252,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1307 WESTRIDGE RD
GREENSBORO, NC 27410",336 288-3482,"1307 WESTRIDGE RD
GREENSBORO, NC 27410",1992-09-02,6,No,For Profit,,,"RHA Health Services NC, LLC",False
HELMSDALE GROUP HOME,34G253,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1317 HELMSDALE DR
CARY, NC 27511",919 469-3280,"1317 HELMSDALE DR
CARY, NC 27511",1992-10-15,6,No,For Profit,,,Educare Community Living Corporation - North Carolina,False
"LIFE, INC RAVEN RIDGE GROUP HOME",34G254,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"4105 RAVEN RIDGE DR
WILSON, NC 27893",252 291-8348,"4105 RAVEN RIDGE DR
WILSON, NC 27893",1992-10-29,6,No,For Profit,,,"Life, Inc.",False
SHADYLAWN,34G255,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"901 SHADYLAWN DR
CHAPEL HILL, NC 27516",919 933-4335,"901 SHADYLAWN DR
CHAPEL HILL, NC 27516",1992-11-13,6,No,Non-Profit,,,"Residential Services, Inc.",False
RIVERSIDE RESIDENTIAL,34G256,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"353 ELM STREET
FAIR BLUFF, NC 28439",910 649-6460,"353 ELM STREET
FAIR BLUFF, NC 28439",1992-12-02,6,No,For Profit,,,"Community Innovations, Inc.",False
MIDLAKE RESIDENTIAL,34G257,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"68 HILLSIDE STREET
CLARKTON, NC 28433",910 647-4421,"68 HILLSIDE STREET
CLARKTON, NC 28433",1992-12-02,6,No,For Profit,,,"Community Innovations, Inc.",False
IOTLA STREET GROUP HOME,34G258,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"406 IOTLA STREET
FRANKLIN, NC 28734",828 524-5888,"406 IOTLA STREET
FRANKLIN, NC 28734",1992-12-15,6,No,Non-Profit,,,"Macon Citizens Habilities, Inc.",False
MCKEEL LOOP ROAD HOME,34G260,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"5910 FARMWOOD LOOP ROAD
WILSON, NC 27893",252 291-9647,"5910 FARMWOOD LOOP ROAD
WILSON, NC 27893",1992-12-17,6,No,For Profit,,,"Life, Inc.",False
SCI-EAST,34G261,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"338 COOPER DRIVE
WINTERVILLE, NC 28590",919 731-2788,"338 COOPER DRIVE
WINTERVILLE, NC 28590",1992-12-17,12,No,Non-Profit,,,"Skill Creations, Inc.",False
VOCA-WOODLAND,34G262,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"123 WOODLAND DR
RUTHERFORDTON, NC 28139",828 286-1099,"123 WOODLAND DR
RUTHERFORDTON, NC 28139",1992-12-09,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-YOUNG GROUP HOME,34G263,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"211 YOUNG STREET
SHELBY, NC 28150",828 482-2285,"211 YOUNG STREET
SHELBY, NC 28150",1992-12-09,6,No,For Profit,,,VOCA Corporation of North Carolina,True
