name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
CLIFFORD SHAKLEE HOUSE,05G955,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"6889 SUNNY VISTA ROAD
JOSHUA TREE, CA 92252",760 366-1226,"6889 SUNNY VISTA ROAD
JOSHUA TREE, CA 92252",1996-02-27,6,No,Non-Profit,,,"Angel View, Inc.",False
LAWRENCE HOUSE,05G956,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"797 LAWRENCE DRIVE
GILROY, CA 95020",408 848-8445,"797 LAWRENCE DRIVE
GILROY, CA 95020",1996-03-06,6,No,For Profit,,,Terra Bella Communities,False
BURTON HOME,05G958,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"22720 BURTON STREET
WEST HILLS, CA 91304",818 703-8330,"22720 BURTON STREET
WEST HILLS, CA 91304",1996-02-06,6,No,For Profit,,,"Excel-Care Services, Inc.",False
EMILY CARE CENTER II,05G959,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"11937 STRATHERN STREET
N HOLLYWOOD, CA 91605",818 504-4881,"11937 STRATHERN STREET
N HOLLYWOOD, CA 91605",1996-02-10,6,No,For Profit,,,Emma Aralar,False
GAITHER'S FAMILY HOME #2,05G961,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"590 WEST MCCOMB
PORTERVILLE, CA 93257",559 781-0300,"590 WEST MCCOMB
PORTERVILLE, CA 93257",1996-03-21,6,No,For Profit,"Vol-Merg, Close",2019-06-10,Henrietta Gaither and Daniel L Gaither ,False
VALLEY VILLAGE GLADSTONE HOUSE,05G962,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"12769 GLADSTONE AVENUE
SYLMAR, CA 91342",818 361-5091,"12769 GLADSTONE AVENUE
SYLMAR, CA 91342",1996-02-15,6,No,Non-Profit,,,Valley Village,False
LAKESIDE DIVISION,05G963,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"7910 LAKESIDE DRIVE
RIVERSIDE, CA 92509",951 685-8411,"7910 LAKESIDE DRIVE
RIVERSIDE, CA 92509",1996-03-27,6,No,For Profit,,,"Bright Expectations, Inc.",False
ARMSTRONG HOUSE,05G964,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"305 ARMSTRONG DRIVE
CLAREMONT, CA 91711",909 621-9324,"305 ARMSTRONG DRIVE
CLAREMONT, CA 91711",1996-03-26,6,No,For Profit,,,BrightSpring,True
GAPASIN MANOR ICF DDN #2,05G965,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2325 STANFIELD DRIVE
STOCKTON, CA 95209",209 474-2167,"2325 STANFIELD DRIVE
STOCKTON, CA 95209",1996-03-07,6,No,For Profit,,,"Gapasin Manor, Inc.",False
SUNSET HAVEN HOME,05G966,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"6282 LOS ROBLES AVENUE
BUENA PARK, CA 90621",714 523-5638,"6282 LOS ROBLES AVENUE
BUENA PARK, CA 90621",1996-04-26,6,No,For Profit,,,"Pilar M. De Castro &amp; Co., Inc.",False
ALL AMERICAN HOME,05G967,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"10317 DIANE AVENUE
BUENA PARK, CA 90620",714 821-7745,"10317 DIANE AVENUE
BUENA PARK, CA 90620",1996-04-19,6,No,For Profit,,,D &amp; E Homes,False
HOME HEALTH SERVICES,05G968,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1831 CANBY ROAD
REDDING, CA 96049",530 221-0424,"1831 CANBY ROAD
REDDING, CA 96049",1996-03-27,6,No,For Profit,,,C.F.B. Inc.,False
"LOYD'S LIBERTY HOMES, INC - EL PORTAL",05G969,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"450 EL PORTAL DRIVE
MERCED, CA 95340",209 384-3365,"450 EL PORTAL DRIVE
MERCED, CA 95340",1996-04-02,6,No,For Profit,,,National Mentor Healthcare LLC,False
"LOYD'S LIBERTY HOMES, INC - COLUMBIA NORTH",05G970,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"775 COLUMBIA AVENUE
MERCED, CA 95340",209 726-6290,"775 COLUMBIA AVENUE
MERCED, CA 95340",1996-04-18,6,No,For Profit,,,National Mentor Healthcare LLC,False
ALLEN-SPEES FAMILY HOME,05G972,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"524 WEST ROBERTS AVENUE
FRESNO, CA 93704",559 432-3664,"524 WEST ROBERTS AVENUE
FRESNO, CA 93704",1996-04-17,6,No,Government,,,Sue Allen - Terry Spees,False
UCP DRONFIELD NORTH,05G973,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"13272 DRONFIELD AVENUE
SYLMAR, CA 91342",818 364-5911,"13272 DRONFIELD AVENUE
SYLMAR, CA 91342",1996-04-24,6,No,Non-Profit,,,United Cerebral Palsy/Spastic Children's Foundation of Los Angeles & VTA,False
UCP AMESTOY NORTH,05G974,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"10458 AMESTOY AVENUE
GRANADA HILLS, CA 91344",818 832-3638,"10458 AMESTOY AVENUE
GRANADA HILLS, CA 91344",1996-05-01,6,No,Non-Profit,,,United Cerebral Palsy/Spastic Children's Foundation of Los Angeles & VTA,False
SHIRLEY'S ICF/DD-N #1,05G976,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2812 APPLING CIRCLE
STOCKTON, CA 95209",209 952-6027,"2812 APPLING CIRCLE
STOCKTON, CA 95209",1996-05-14,6,No,For Profit,,,"Shirley's Care Home, Inc.",False
BOWLING HOUSE,05G978,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"501 BOWLING GREEN
CLAREMONT, CA 91711",909 626-8204,"501 BOWLING GREEN
CLAREMONT, CA 91711",1996-04-30,6,No,For Profit,,,BrightSpring,True
BETHESDA LUTHERAN COMMUNITIES-MATHEW,05G979,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1186 NORTH MATHEW STREET
PORTERVILLE, CA 93257",559 784-9094,"1186 NORTH MATHEW STREET
PORTERVILLE, CA 93257",1996-06-01,6,No,For Profit,,,"Bethesda Lutheran Communities, Inc.",False
MERCED HOME ICF/DDH,05G980,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"11451 TRUE WAY
GARDEN GROVE, CA 92840",714 636-5527,"11451 TRUE WAY
GARDEN GROVE, CA 92840",1996-05-30,6,No,For Profit,,,"Pilar M. De Castro &amp; Co., Inc.",False
GORHAM HOUSE,05G981,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"12728 GORHAM STREET
MORENO VALLEY, CA 92553",951 656-3458,"12728 GORHAM STREET
MORENO VALLEY, CA 92553",1996-05-07,6,No,For Profit,,,"Developmental Client Care Industries, Inc.",False
"OSTERMAN'S FACILITY #3, INC",05G982,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"4741 PENSACOLA
SHASTA LAKE, CA 96019",530 275-2346,"4741 PENSACOLA
SHASTA LAKE, CA 96019",1996-05-07,6,No,For Profit,,2020-08-01,"Osterman'S Facility #3, Inc.",False
GABRIEL'S ICF DDN,05G983,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2155 W ELM STREET
LODI, CA 95240",209 333-0592,"2155 W ELM STREET
LODI, CA 95240",1996-06-10,6,No,For Profit,,,"Gabriel's Care Homes, Inc.",False
"KOLE'S PLACE, INC",05G985,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"8630 RAYFORD DRIVE
LOS ANGELES, CA 90045",310 670-6965,"8630 RAYFORD DRIVE
LOS ANGELES, CA 90045",1996-04-26,6,No,For Profit,"Vol-Merg, Close",2018-12-12,Kole's Place Inc.,False
CROSSROADS,05G986,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1250 WOODMAN WAY
DIXON, CA 95620",707 678-1802,"1250 WOODMAN WAY
DIXON, CA 95620",1996-06-17,6,No,For Profit,,,"Crossroads Living Center, Inc.",False
SAN LUIS OBISPO HOUSE,05G987,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1693 MCCOLLUM ST
SAN LUIS OBISPO, CA 93405",805 543-3120,"1693 MCCOLLUM ST
SAN LUIS OBISPO, CA 93405",1996-06-12,6,No,Non-Profit,,,"OPTIONS FAMILY OF SERVICES, INC.",False
REALITOS DIVISION,05G988,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"612 REALITOS DRIVE
LA VERNE, CA 91750",909 392-9315,"612 REALITOS DRIVE
LA VERNE, CA 91750",1996-05-31,6,No,For Profit,,,"Monte Vista Child Care Center, Inc.",False
HUCKABEE HOUSE,05G990,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"11270 VERBENA AVENUE
DESERT HOT SPRINGS, CA 92240",760 251-5022,"11270 VERBENA AVENUE
DESERT HOT SPRINGS, CA 92240",1996-06-26,6,No,Non-Profit,,,"Angel View, Inc.",False
UCP DRONFIELD SOUTH,05G991,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"13274 DRONFIELD AVENUE
SYLMAR, CA 91342",818 364-1170,"13274 DRONFIELD AVENUE
SYLMAR, CA 91342",1996-05-01,6,No,Non-Profit,,,United Cerebral Palsy/Spastic Children's Foundation of Los Angeles & VTA,False
PATHWAYS 2,05G993,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1132 GULF AVE
FAIRFIELD, CA 94533",707 422-3061,"1132 GULF AVE
FAIRFIELD, CA 94533",1996-06-05,6,No,For Profit,,,"Michael's Project, Inc.",False
PARTHENIA NORTH,05G994,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"15859 PARTHENIA STREET
NORTH HILLS, CA 91343",818 893-8273,"15859 PARTHENIA STREET
NORTH HILLS, CA 91343",1996-07-08,6,No,Non-Profit,,,New Horizons: Serving Individuals with Special Needs,False
RAINBOW HORIZONS,05G995,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"8723 HASKELL AVENUE
NORTH HILLS, CA 91343",818 830-9691,"8723 HASKELL AVENUE
NORTH HILLS, CA 91343",1996-07-08,6,No,Non-Profit,,,"Rainbow Horizons, Inc.",False
SHINRAI - PURPLE HILLS,05G996,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"6170 PURPLE HILLS DRIVE
SAN JOSE, CA 95119",408 363-0625,"6170 PURPLE HILLS DRIVE
SAN JOSE, CA 95119",1996-06-26,6,No,For Profit,,,Mouri Management Group Incorporated,False
KINGSTON HOUSE,05G997,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"10324 RING AVENUE
RANCHO CUCAMONGA, CA 91737",909 370-3996,"10324 RING AVENUE
RANCHO CUCAMONGA, CA 91737",1996-07-03,6,No,For Profit,,,"JANET'S ENTERPRISE, INC.",False
MTN SHADOWS COMM HOMES - ELM,55G000,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"600 ROSE COURT
SAN MARCOS, CA 92069",760 743-3714,"600 ROSE COURT
SAN MARCOS, CA 92069",1996-08-13,6,No,Non-Profit,,,Mountain Shadows Support Group,False
SERRA CENTER SAN JUAN HOME,55G002,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"4253 SAN JUAN AVENUE
FREMONT, CA 94536",510 494-1514,"4253 SAN JUAN AVENUE
FREMONT, CA 94536",1996-07-18,6,No,Non-Profit,,,"Serra Residential Center, Inc.",False
MTN SHADOWS COMM HOMES - OAK,55G005,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"866 VIKING LANE
SAN MARCOS, CA 92069",760 743-3714,"866 VIKING LANE
SAN MARCOS, CA 92069",1996-08-16,6,No,Non-Profit,,,Mountain Shadows Support Group,False
"OSTERMAN'S FACILITY #2, INC",55G007,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2561 CAPELLA
REDDING, CA 96002",530 222-1758,"2561 CAPELLA
REDDING, CA 96002",1996-08-22,6,No,For Profit,Vol-Other,2019-01-04,"Osterman'S Facility #2, Inc.",False
QUALITY CARE HOME,55G008,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"26242 AVENIDA CALIDAD
MISSION VIEJO, CA 92691",949 859-1611,"26242 AVENIDA CALIDAD
MISSION VIEJO, CA 92691",1996-09-04,6,No,For Profit,,,Orpas Corporation,False
VIA MINDANAO HOUSE,55G010,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"5124 VIA MINDANAO
OCEANSIDE, CA 92056",760 722-4252,"5124 VIA MINDANAO
OCEANSIDE, CA 92056",1996-08-13,6,No,Government,,,"Independent Options, Inc.",False
ITUMA,55G011,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"20400 ITUMA ROAD
APPLE VALLEY, CA 92307",760 961-2880,"20400 ITUMA ROAD
APPLE VALLEY, CA 92307",1996-08-27,8,No,For Profit,,,Provident Place,False
SOLARI RANCH,55G012,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"5541 SOLARI RANCH ROAD
STOCKTON, CA 95215",209 931-1027,"5541 SOLARI RANCH ROAD
STOCKTON, CA 95215",1996-08-21,15,No,Government,,,"Janet Rios, R.N., Q.M.R.P., Anita Edelman, M.A. Ed",False
CACHUELA ICF/DD-N HOME,55G014,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1721 N GREENGROVE STREET
ORANGE, CA 92865",714 283-4621,"1721 N GREENGROVE STREET
ORANGE, CA 92865",1996-09-20,6,No,For Profit,,,"Cachuela ICF/DD-N Home, Inc.",False
POSITIVE DIRECTIONS #8,55G015,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1755 MAIN STREET
DELANO, CA 93215",661 720-9645,"1755 MAIN STREET
DELANO, CA 93215",1996-09-20,6,No,For Profit,,,"Positive Directions, Inc.",False
WEINGART HOUSE,55G016,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"6889 A SUNNY VISTA ROAD
JOSHUA TREE, CA 92252",760 366-3655,"6889 A SUNNY VISTA ROAD
JOSHUA TREE, CA 92252",1996-08-29,6,No,Non-Profit,,,"Angel View, Inc.",False
AMERICAN STAR HOME I,55G019,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1209 DAKOTA AVENUE
SAN MATEO, CA 94401",650 548-1903,"1209 DAKOTA AVENUE
SAN MATEO, CA 94401",1996-09-16,6,No,Government,,,American Star Home,False
"INDEPENDENT OPTIONS, INC - SHERWOOD HOUSE",55G025,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2625 E SHERWOOD AVENUE
FULLERTON, CA 92831",714 738-4991,"2625 E SHERWOOD AVENUE
FULLERTON, CA 92831",1996-11-07,6,No,For Profit,,,"Independent Options, Inc.",False
CRANE HOUSE,55G026,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"741 ADA STREET
SAN MATEO, CA 94401",650 358-3977,"741 ADA STREET
SAN MATEO, CA 94401",1996-09-24,6,No,Government,,,RDD ICF INC.,False
WILDFLOWER,55G027,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"585 SNAPDRAGON
IMPERIAL, CA 92251",760 482-0357,"585 SNAPDRAGON
IMPERIAL, CA 92251",1996-11-11,6,No,Non-Profit,,,ARC - Imperial Valley,False
"LOYD'S LIBERTY HOMES, INC-CHARTER OAK",55G028,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"4304 CHARTER OAK
BAKERSFIELD, CA 93311",661 324-4317,"4304 CHARTER OAK
BAKERSFIELD, CA 93311",1996-10-18,6,No,For Profit,,,National Mentor Healthcare LLC,False
MY HOME,55G029,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1639 MANZANITA AVENUE
SANTA ROSA, CA 95404",707 539-7435,"1639 MANZANITA AVENUE
SANTA ROSA, CA 95404",1996-11-07,6,No,Non-Profit,,,"My Home, Inc.",False
JENYMEL'S CARE CENTER III,55G030,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"18314 IBEX ST
ARTESIA, CA 90701",562 860-9631,"18314 IBEX ST
ARTESIA, CA 90701",1996-11-05,6,No,For Profit,,,"Jenymel's Home Care, Inc.",False
KELLY & SCOTT'S CARE HOME INC #3,55G031,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"332 NORTH INDIANA STREET
PORTERVILLE, CA 93257",559 784-4690,"332 NORTH INDIANA STREET
PORTERVILLE, CA 93257",1996-11-05,6,No,For Profit,,,Kelly and Scott's Care Home,False
DURNESS HOME,55G032,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1304 WEST DURNESS STREET
WEST COVINA, CA 91790",626 960-7273,"1304 WEST DURNESS STREET
WEST COVINA, CA 91790",1996-11-15,6,No,Non-Profit,,,Foothill Care Center,False
WINGS I,55G033,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2427 DESRYS BOULEVARD
ANTIOCH, CA 94509",510 754-5184,"2427 DESRYS BOULEVARD
ANTIOCH, CA 94509",1996-11-18,6,No,For Profit,Invol-Agreement,2017-04-08,None on File ,False
"PSB HOMES, INC/DRACAENA HOME",55G034,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"8241 DRACAENA DRIVE
BUENA PARK, CA 90620",714 926-6652,"8241 DRACAENA DRIVE
BUENA PARK, CA 90620",1996-12-06,6,No,For Profit,,,"PSB Homes, Inc.",False
C AND C QUALITY CARE HOMES II,55G035,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"3425 W 82ND PLACE
INGLEWOOD, CA 90305",323 758-3863,"3425 W 82ND PLACE
INGLEWOOD, CA 90305",1996-10-29,6,No,For Profit,,2020-07-31,"Crawford, Hortense G.",False
ANCONA HOME,55G037,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"22682 ANCONA
LAGUNA HILLS, CA 92653",949 770-0570,"22682 ANCONA
LAGUNA HILLS, CA 92653",1996-12-11,6,No,For Profit,,,"Harris Care Centers, Inc.",False
WRS INC MARSHALL PROGRAM,55G039,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1000 4TH STREET
WOODLAND, CA 95776",530 661-1540,"1000 4TH STREET
WOODLAND, CA 95776",1996-12-06,6,No,For Profit,,,"Woodland Residential Services, Inc.",False
WRS INC NORTH PROGRAM,55G040,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"418 NORTH STREET
WOODLAND, CA 95695",530 661-2553,"418 NORTH STREET
WOODLAND, CA 95695",1996-12-06,6,No,For Profit,,,"Woodland Residential Services, Inc.",False
KELLY & SCOTT'S CARE HOME,55G041,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2212 5TH DRIVE
DELANO, CA 93215",661 720-9304,"2212 5TH DRIVE
DELANO, CA 93215",1996-11-27,6,No,For Profit,,,Kelly and Scott's Care Home,False
RIVER PARK HOUSE,55G042,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"280 RIVER PARK DRIVE
REDDING, CA 96003",530 241-8024,"280 RIVER PARK DRIVE
REDDING, CA 96003",1996-12-04,6,No,Non-Profit,,,Terra Bella Communities,False
BETHESDA LUTHERAN COMMUNITIES - PAPAGAYO,55G043,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"26372 PAPAGAYO DRIVE
MISSION VIEJO, CA 92691",949 830-8629,"26372 PAPAGAYO DRIVE
MISSION VIEJO, CA 92691",1996-12-23,6,No,Non-Profit,,,"Bethesda Lutheran Communities, Inc.",False
"OSTERMAN'S FACILITY #1, INC",55G044,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1751 DAKOTA WAY
REDDING, CA 96003",530 244-9842,"1751 DAKOTA WAY
REDDING, CA 96003",1996-11-27,6,No,For Profit,,2020-08-01,"Osterman'S Facility #1, Inc.",False
UNITED CARE HOMES - KINBRAE,55G046,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1160 KINBRAE AVENUE
HACIENDA HEIGHTS, CA 91745",909 594-4656,"1160 KINBRAE AVENUE
HACIENDA HEIGHTS, CA 91745",1996-12-30,6,No,Government,,,United Care Homes,False
SIERRA HOUSE,55G048,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"6426 NORTH FOURTH STREET
FRESNO, CA 93710",559 432-5967,"6426 NORTH FOURTH STREET
FRESNO, CA 93710",1997-01-06,6,No,For Profit,,,Valley Care Residential,False
CARCIDO'S ICF/DD-H #3,55G049,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2721 JIMENEZ WAY
STOCKTON, CA 95209",209 951-4411,"2721 JIMENEZ WAY
STOCKTON, CA 95209",1996-12-20,6,No,For Profit,,,Carcido's Homes. Inc.,False
MANGO HOUSE,55G050,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"8419 MANGO WAY
BUENA PARK, CA 90620",714 995-0429,"8419 MANGO WAY
BUENA PARK, CA 90620",1996-12-16,6,No,For Profit,,,"Pilar M. De Castro &amp; Co., Inc.",False
RAYMOND HOUSE,55G051,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"709 RAYMOND STREET
COMPTON, CA 90221",310 632-7216,"709 RAYMOND STREET
COMPTON, CA 90221",1997-01-02,6,No,Government,,,"Lynwood Developmental Care, Inc.",False
SUNRISE HOME CARE,55G052,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"306 N SIESTA STREET
ANAHEIM, CA 92801",714 776-7868,"306 N SIESTA STREET
ANAHEIM, CA 92801",1997-01-21,6,No,For Profit,,,Lourdes Gatchalian,False
TUPAZ HOME #7,55G053,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"308 MARTI WAY
SAN JOSE, CA 95136",408 629-5216,"308 MARTI WAY
SAN JOSE, CA 95136",1997-01-14,6,No,For Profit,,,Tupaz Homes LLC,False
NEW HORIZONS - LEILA,55G054,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"810 S LEILA DRIVE
VISALIA, CA 93277",559 741-1244,"810 S LEILA DRIVE
VISALIA, CA 93277",1997-01-03,6,No,Government,,,"B &amp; D Morgan, Inc.",False
DAVIDSON ADULT HOME / SUN VALLEY COURT,55G056,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"48 SUN VALLEY COURT
MERCED, CA 95340",209 725-1956,"48 SUN VALLEY COURT
MERCED, CA 95340",1997-02-05,6,No,For Profit,,,Julie And Vern Davidson ,False
BETTY & MARTIN RUSSELL HOUSE,55G057,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"66-770 HACIENDA AVENUE
DESERT HOT SPRINGS, CA 92240",760 251-3918,"66-770 HACIENDA AVENUE
DESERT HOT SPRINGS, CA 92240",1997-01-14,6,No,Non-Profit,,,"Angel View, Inc.",False
HOLLYWOOD HOME,55G058,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"405 HOLLYWOOD COURT
REEDLEY, CA 93654",559 638-6640,"405 HOLLYWOOD COURT
REEDLEY, CA 93654",1997-02-11,6,No,Non-Profit,,,Alleluia,False
JENYMEL'S HOME,55G059,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"6321 ROSEMARY DRIVE
CYPRESS, CA 90630",714 761-5819,"6321 ROSEMARY DRIVE
CYPRESS, CA 90630",1997-02-20,6,No,For Profit,,,Mary Ann B. And Victor P. Opena,False
HAPPY VALLEY #3,55G062,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"4118 PHOENIX STREET
CONCORD, CA 94521",925 798-1893,"4118 PHOENIX STREET
CONCORD, CA 94521",1997-01-31,6,No,For Profit,,,Costin and Angela Niculescu,False
DANNY'S PLACE,55G064,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"6133 OLD REDWOOD HIGHWAY
SANTA ROSA, CA 95403",707 836-8625,"6133 OLD REDWOOD HIGHWAY
SANTA ROSA, CA 95403",1997-02-07,6,No,Non-Profit,,,Dumolin Service Corporation,False
BADGER CREEK,55G066,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"4520 BADGER ROAD
SANTA ROSA, CA 95409",707 539-4191,"4520 BADGER ROAD
SANTA ROSA, CA 95409",1997-02-13,6,No,Non-Profit,,,Slow Sculpture,False
CALLE SONORA PLACE,55G067,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"201 CALLE SONORA
SAN CLEMENTE, CA 92672",949 361-2041,"201 CALLE SONORA
SAN CLEMENTE, CA 92672",1997-02-17,6,No,For Profit,,,"C.L.O., Inc.",False
SEA BRIGHT PLACE,55G068,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"33216 SEA BRIGHT DRIVE
DANA POINT, CA 92629",949 661-8594,"33216 SEA BRIGHT DRIVE
DANA POINT, CA 92629",1997-02-17,6,No,For Profit,,,"C.L.O., Inc.",False
