name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
OAKWOOD MEADOWS,36G328,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1359 STATE ROUTE 38 SOUTH EAST
LONDON, OH 43140",740 852-1535,"1359 STATE ROUTE 38 SOUTH EAST
LONDON, OH 43140",1989-03-10,12,No,Non-Profit,,,OAKWOOD MEADOWS,False
VOCA MARION GROUP HOME,36G329,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"340 JAMESWAY
MARION, OH 43302",740 389-1477,"340 JAMESWAY
MARION, OH 43302",1989-01-02,8,No,For Profit,,,BrightSpring,True
MORSE ROAD HOME,36G333,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4410-4426 MORSE RD
COLUMBUS, OH 43230",614 844-3800,"4410-4426 MORSE RD
COLUMBUS, OH 43230",1989-03-07,24,No,Non-Profit,,,MORSE ROAD,False
RESCARE OHIO/LONDON,36G343,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"56 GRAHAM AVE
LONDON, OH 43140",937 439-7500,"56 GRAHAM AVE
LONDON, OH 43140",1989-03-27,8,No,For Profit,,,BrightSpring,True
DWIGHT MILLER HOME,36G344,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"432 SOUTH MAIN STREET
BOWLING GREEN, OH 43402",419 352-1027,"432 SOUTH MAIN STREET
BOWLING GREEN, OH 43402",1989-04-21,8,No,Government,"Vol-Merg, Close",2018-07-24,DWIGHT MILLER HOME,False
ROLLIE HAMPTON HOME,36G345,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"300 ELM STREET
WALBRIDGE, OH 43465",419 666-2344,"300 ELM STREET
WALBRIDGE, OH 43465",1989-04-21,8,No,Non-Profit,,,ROLLIE HAMPTON HOME,False
VOCA OF OHIO-HILLCREST GROUP HOME,36G352,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"219 HILLCREST DRIVE
MARIETTA, OH 45750",740 373-1489,"219 HILLCREST DRIVE
MARIETTA, OH 45750",1989-05-26,8,No,For Profit,,,BrightSpring,True
VOCA OF OHIO-MONTGOMERY GP HM,36G353,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"513 MONTGOMERY STREET
MARIETTA, OH 45750",740 373-1026,"513 MONTGOMERY STREET
MARIETTA, OH 45750",1989-05-26,8,No,For Profit,"Vol-Merg, Close",2018-05-31,BrightSpring,True
VOCA OF OHIO-GARFIELD GROUP HOME,36G354,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"914 GARFIELD AVENUE
MARIETTA, OH 45750",740 373-0890,"914 GARFIELD AVENUE
MARIETTA, OH 45750",1989-05-26,8,No,For Profit,,,BrightSpring,True
LEE HOUSE,36G355,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5041 LEE ROAD
MAPLE HEIGHTS, OH 44137",216 587-2674,"5041 LEE ROAD
MAPLE HEIGHTS, OH 44137",1989-07-03,8,No,Government,,,LEE HOUSE,False
"REM-OHIO, INC, POTTS DRIVE HOM",36G369,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3561 POTTS DRIVE
BARBERTON, OH 44203",330 848-4674,"3561 POTTS DRIVE
BARBERTON, OH 44203",1989-08-17,6,No,For Profit,,,Mentor,False
BAGLEY HOUSE,36G372,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"19080 BAGLEY ROAD
MIDDLEBURG HEIGHTS, OH 44130",440 891-8444,"19080 BAGLEY ROAD
MIDDLEBURG HEIGHTS, OH 44130",1989-10-12,8,No,Government,,,NCC BAGLEY HOUSE,False
"REM-OHIO, INC, PICKLE ROAD HOM",36G382,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3155 PICKLE ROAD
AKRON, OH 44312",330 644-8433,"3155 PICKLE ROAD
AKRON, OH 44312",1989-11-21,6,No,For Profit,,,Mentor,False
RICHMOND HOUSE,36G384,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1435 RICHMOND ROAD
LYNDHURST, OH 44124",216 381-4198,"1435 RICHMOND ROAD
LYNDHURST, OH 44124",1990-02-01,5,No,Government,"Vol-Merg, Close",2017-04-01,RICHMOND HOUSE,False
CHENITA GROUP HOME,36G385,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"245 WEST FOURTH STREET
MANSFIELD, OH 44903",419 524-2335,"245 WEST FOURTH STREET
MANSFIELD, OH 44903",1990-01-25,5,No,For Profit,"Vol-Merg, Close",2017-03-03,,False
RIDGE HOUSE,36G386,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7009 WEST SPRAGUE RD
PARMA, OH 44133",440 888-9328,"7009 WEST SPRAGUE RD
PARMA, OH 44133",1990-01-24,8,No,Government,,,NCC RIDGE HOUSE,False
BELLBROOK HOUSE,36G387,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5936 W 130TH STREET
BROOK PARK, OH 44142",216 362-0417,"5936 W 130TH STREET
BROOK PARK, OH 44142",1990-01-19,8,No,Government,,,BELLBROOK HOUSE,False
SPRAGUE HOUSE,36G388,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7001 W SPRAGUE ROAD
PARMA, OH 44133",440 888-9320,"7001 W SPRAGUE ROAD
PARMA, OH 44133",1990-02-19,8,No,Government,,,NCC SPRAGUE HOUSE,False
CANTON GROUP HOME,36G389,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2832 34TH STREET NE
CANTON, OH 44705",330 453-0200,"2832 34TH STREET NE
CANTON, OH 44705",1990-03-20,8,No,For Profit,"Vol-Merg, Close",2020-01-16,BrightSpring,True
REM OHIO-FAIRFIELD B,36G391,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2401 MUSSER RD
BALTIMORE, OH 43105",740 468-2175,"2401 MUSSER RD
BALTIMORE, OH 43105",1990-06-07,6,No,For Profit,,,Mentor,False
REM OHIO-FAIRFIELD C,36G398,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"370 BICKEL CHURCH ROAD
BALTIMORE, OH 43105",740 862-4159,"370 BICKEL CHURCH ROAD
BALTIMORE, OH 43105",1990-06-14,5,No,For Profit,,,Mentor,False
REM OHIO-FAIRFIELD D,36G399,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"10690 LITHOPOLIS ROAD
CANAL WINCHESTER, OH 43110",614 837-3857,"10690 LITHOPOLIS ROAD
CANAL WINCHESTER, OH 43110",1990-06-15,1,No,For Profit,"Vol-Merg, Close",2018-09-05,Mentor,False
NEW AVENUES - EDGERTON,36G400,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2441 EDGERTON RD
UNIVERSITY HEIGHTS, OH 44118",216 932-0405,"2441 EDGERTON RD
UNIVERSITY HEIGHTS, OH 44118",1990-06-05,8,No,Non-Profit,,,NEW AVENUES/EDGERTON,False
ALBION HOUSE,36G401,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"11607 PEARL RD
STRONGSVILLE, OH 44136",440 238-9142,"11607 PEARL RD
STRONGSVILLE, OH 44136",1990-08-21,8,No,Government,,,ALBION HOUSE,False
REM OHIO-FAIRFIELD A,36G403,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6240 WINCHESTER ROAD
CARROLL, OH 43112",740 756-7022,"6240 WINCHESTER ROAD
CARROLL, OH 43112",1990-09-28,2,No,For Profit,"Vol-Merg, Close",2018-09-04,Mentor,False
REM OHIO-FAIRFIELD E,36G413,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2165 RAINBOW DRIVE NW
LANCASTER, OH 43130",740 654-5564,"2165 RAINBOW DRIVE NW
LANCASTER, OH 43130",1991-01-11,5,No,Non-Profit,,,Mentor,False
ROSE-MARY CEDAR HOUSE,36G414,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"29400 CEDAR ROAD
PEPPER PIKE, OH 44124",440 646-1829,"29400 CEDAR ROAD
PEPPER PIKE, OH 44124",1991-01-08,6,No,Government,,,ROSE-MARY CEDAR HOUSE,False
"CHAMPAIGN RES SRVS,INC-SOUTH HIGH",36G415,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"809 SOUTH HIGH STREET
URBANA, OH 43078",937 653-8126,"809 SOUTH HIGH STREET
URBANA, OH 43078",1991-02-14,5,No,Non-Profit,,,"CHAMPAIGN RESIDENTIAL SERVICES, INC.-SOUTH HIGH STREET HOME",False
CEDAR CREEK RESIDENTIAL CENTER,36G419,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5411 FOMORIN ROAD
WILLIAMSBURG, OH 45176",513 721-2905,"5411 FOMORIN ROAD
WILLIAMSBURG, OH 45176",1991-03-31,8,No,Non-Profit,,,CEDAR CREEK RESIDENTIAL CENTER,False
REM OHIO PINE GROVE,36G423,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5608 PEARL ROAD
PARMA, OH 44129",440 888-1320,"5608 PEARL ROAD
PARMA, OH 44129",1991-08-20,5,No,Non-Profit,"Vol-Merg, Close",2018-01-02,Mentor,False
VAN AKEN HOUSE,36G424,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2980 VAN AKEN BOULEVARD
CLEVELAND, OH 44120",216 561-7415,"2980 VAN AKEN BOULEVARD
CLEVELAND, OH 44120",1991-09-04,6,No,Non-Profit,,,VAN AKEN HOUSE,False
BROOKPARK,36G425,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6320 SMITH RD
BROOK PARK, OH 44142",216 267-9777,"6320 SMITH RD
BROOK PARK, OH 44142",1991-08-29,10,No,Non-Profit,,,BROOKPARK,False
ECHOING LAKE / STARBUCK HOME,36G426,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"45870 BUTTERNUT RIDGE ROAD
OBERLIN, OH 44074",440 989-1400,"45870 BUTTERNUT RIDGE ROAD
OBERLIN, OH 44074",1991-10-04,8,No,Non-Profit,,,ECHOING LAKE/STARBUCK HOME,False
ECHOING LAKE/NORD HOME,36G427,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"45880 BUTTERNUT RIDGE ROAD
OBERLIN, OH 44074",440 989-1400,"45880 BUTTERNUT RIDGE ROAD
OBERLIN, OH 44074",1991-10-04,8,No,Non-Profit,,,ECHOING LAKE/NORD HOME,False
EBER COMMUNITY RESIDENCE,36G429,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1601 EBER RD
HOLLAND, OH 43528",419 866-8681,"1601 EBER RD
HOLLAND, OH 43528",1991-11-06,6,No,Non-Profit,,,EBER COMMUNITY RESIDENCE,False
BEDFORD HOUSE,36G430,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5526 RICHMOND ROAD
BEDFORD HEIGHTS, OH 44146",440 232-0580,"5526 RICHMOND ROAD
BEDFORD HEIGHTS, OH 44146",1991-12-05,5,No,Government,"Vol-Merg, Close",2021-11-21,Mentor,False
"CHAMPAIGN RES SVS, INC-HILL ST",36G432,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"124 HILL STREET
URBANA, OH 43078",937 653-5657,"124 HILL STREET
URBANA, OH 43078",1991-12-19,5,No,Non-Profit,,,"CHAMPAIGN RESIDENTIAL SERVICES, INC.-HILL STREET HOME",False
NEW AVENUES-BRATENAHL,36G433,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"13802 LAKESHORE BOULEVARD
CLEVELAND, OH 44110",216 541-1611,"13802 LAKESHORE BOULEVARD
CLEVELAND, OH 44110",1991-12-17,8,No,Non-Profit,,,NEW AVENUES/BRATENAHL,False
NEW AVENUES - LAKEWOOD,36G434,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1527 WEST CLIFTON BOULEVARD
LAKEWOOD, OH 44107",216 226-0304,"1527 WEST CLIFTON BOULEVARD
LAKEWOOD, OH 44107",1991-12-19,8,No,Non-Profit,,,NEW AVENUES/LAKEWOOD,False
WARRINGTON HOUSE,36G436,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3270 WARRINGTON ROAD
SHAKER HEIGHTS, OH 44120",216 491-0129,"3270 WARRINGTON ROAD
SHAKER HEIGHTS, OH 44120",1992-01-10,6,No,Government,"Vol-Merg, Close",2019-12-02,WARRINGTON HOUSE,False
ECHOING LAKE / BROWN HOME,36G438,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"890 TERRA LANE
AMHERST, OH 44001",440 989-1400,"890 TERRA LANE
AMHERST, OH 44001",1992-02-26,8,No,Non-Profit,,,ECHOING LAKE/BROWN HOME,False
EDENDALE HOUSE,36G439,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1374 EDENDALE ROAD
CLEVELAND HEIGHTS, OH 44121",216 381-9993,"1374 EDENDALE ROAD
CLEVELAND HEIGHTS, OH 44121",1992-03-04,8,No,Non-Profit,,,EDENDALE HOUSE,False
ROYALTON HOUSE,36G440,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7575 ROYALTON ROAD
NORTH ROYALTON, OH 44133",440 582-2775,"7575 ROYALTON ROAD
NORTH ROYALTON, OH 44133",1992-03-05,8,No,Government,,,NCC ROYALTON HOUSE,False
INDEPENDENCE HOUSE,36G442,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4711 EAST SPRAGUE ROAD
INDEPENDENCE, OH 44131",440 526-9462,"4711 EAST SPRAGUE ROAD
INDEPENDENCE, OH 44131",1992-04-30,8,No,Government,,,INDEPENDENCE HOUSE,False
RESCARE OHIO BOARDWALK/PARKPLACE,36G447,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"103-110 WEBER COURT
WELLINGTON, OH 44090",440 647-2088,"103-110 WEBER COURT
WELLINGTON, OH 44090",1992-06-10,18,No,For Profit,,,BrightSpring,True
MONTICELLO HOUSE,36G448,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4520 MONTICELLO BOULEVARD
EUCLID, OH 44143",216 691-1922,"4520 MONTICELLO BOULEVARD
EUCLID, OH 44143",1992-07-02,8,No,Non-Profit,,,Mentor,False
MAPLE HOUSE,36G449,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"250 MAPLELAWN DRIVE
BEREA, OH 44017",440 234-9407,"250 MAPLELAWN DRIVE
BEREA, OH 44017",1992-07-29,8,No,Government,,,NCC MAPLE HOUSE,False
STEARNS HOUSE,36G450,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6797 STEARNS ROAD
NORTH OLMSTED, OH 44070",440 235-2767,"6797 STEARNS ROAD
NORTH OLMSTED, OH 44070",1992-08-06,8,No,Government,,,STEARNS HOUSE,False
ECHOING LAKE / EMERSON HOME,36G452,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3900 JERUSALEM ROAD
VERMILION, OH 44089",440 967-1571,"3900 JERUSALEM ROAD
VERMILION, OH 44089",1992-09-02,8,No,Non-Profit,,,ECHOING LAKE/EMERSON HOME,False
BENTON CENTER,36G453,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5313 BENTON ROAD
OWENSVILLE, OH 45160",513 721-2905,"5313 BENTON ROAD
OWENSVILLE, OH 45160",1992-07-03,8,No,Non-Profit,,,BENTON CENTER,False
ARBORVIEW RESIDENTIAL CENTER,36G454,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5405 FOMORIN ROAD
WILLIAMSBURG, OH 45176",513 724-3338,"5405 FOMORIN ROAD
WILLIAMSBURG, OH 45176",1992-08-05,8,No,Non-Profit,,,ARBORVIEW RESIDENTIAL CENTER,False
JOSEPHINE HOUSE,36G455,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2039 JOSEPHINE BLVD
BRUNSWICK, OH 44212",330 225-6969,"2039 JOSEPHINE BLVD
BRUNSWICK, OH 44212",1992-08-26,6,No,For Profit,,,JOSEPHINE HOUSE,False
HATTIE LARLHAM OAK HOUSE,36G456,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"26365 TRYON ROAD
OAKWOOD, OH 44146",440 359-7354,"26365 TRYON ROAD
OAKWOOD, OH 44146",1992-09-25,8,No,Non-Profit,,,HATTIE LARLHAM,False
REM OHIO COLLEGE AVENUE NORTH,36G457,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1480 COLLEGE AVENUE
COLUMBUS, OH 43209",614 338-2351,"1480 COLLEGE AVENUE
COLUMBUS, OH 43209",1992-09-22,8,No,For Profit,,,Mentor,False
ROSE-MARY GRAND HOUSE,36G458,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"19853 GRAND BOULEVARD
EUCLID, OH 44117",216 481-9240,"19853 GRAND BOULEVARD
EUCLID, OH 44117",1992-09-30,6,No,Non-Profit,,,ROSE-MARY GRAND HOUSE,False
HATTIE LARLHAM WOOD HOUSE,36G459,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"26405 TRYON ROAD
OAKWOOD, OH 44146",440 359-7350,"26405 TRYON ROAD
OAKWOOD, OH 44146",1992-10-21,8,No,Non-Profit,,,HATTIE LARLHAM,False
ROSE-MARY TERRACE HOUSE,36G460,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"19855 GRAND BOULEVARD
EUCLID, OH 44117",216 531-7523,"19855 GRAND BOULEVARD
EUCLID, OH 44117",1992-10-23,6,No,Government,,,ROSE-MARY TERRACE HOUSE,False
APPLEWOOD HOUSE,36G461,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3787 APPLEWOOD DRIVE
BRUNSWICK, OH 44212",330 273-4999,"3787 APPLEWOOD DRIVE
BRUNSWICK, OH 44212",1992-11-30,8,No,For Profit,,,APPLEWOOD HOUSE,False
SOLON HOME,36G462,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"34000 PETTIBONE ROAD
SOLON, OH 44139",440 349-3059,"34000 PETTIBONE ROAD
SOLON, OH 44139",1992-12-02,8,No,Non-Profit,,,SOLON HOME,False
SUNSHINE/RAGAN WOODS FAMILY CA,36G463,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2361 RAGAN WOODS
TOLEDO, OH 43614",419 866-6662,"2361 RAGAN WOODS
TOLEDO, OH 43614",1992-12-23,6,No,Non-Profit,"Vol-Merg, Close",2021-07-20,SUNSHINE/RAGAN WOODS FAMILY CARE HOME,False
ECHOING LAKE / RENOUARD HOME,36G464,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"235 WEST MAIN STREET
SOUTH AMHERST, OH 44001",440 989-1400,"235 WEST MAIN STREET
SOUTH AMHERST, OH 44001",1993-01-06,8,No,Non-Profit,,,ECHOING LAKE/RENOUARD HOME,False
SMITH HOUSE,36G465,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6809 SMITH ROAD
MIDDLEBURG HEIGHTS, OH 44130",216 362-1740,"6809 SMITH ROAD
MIDDLEBURG HEIGHTS, OH 44130",1993-01-29,8,No,Government,,,SMITH HOUSE,False
WALLINGS HOUSE,36G466,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2491 EAST WALLINGS RD
BROADVIEW HEIGHTS, OH 44147",216 398-4770,"2491 EAST WALLINGS RD
BROADVIEW HEIGHTS, OH 44147",1993-02-19,6,No,Government,,,WALLINGS HOUSE,False
JAMES BOWER HOME,36G467,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5021 OAKLAWN
CINCINNATI, OH 45227",937 376-3996,"5021 OAKLAWN
CINCINNATI, OH 45227",1993-03-05,8,No,Non-Profit,,,JAMES BOWER HOME,False
ABBEYVILLE HOUSE,36G468,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2525 ABBEYVILLE ROAD
VALLEY CITY, OH 44280",330 483-3108,"2525 ABBEYVILLE ROAD
VALLEY CITY, OH 44280",1993-04-21,4,No,Non-Profit,,,ABBEYVILLE HOUSE,False
EVERWOOD COMMUNITY RESIDENCE,36G469,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5923 EVERWOOD ROAD
TOLEDO, OH 43613",419 866-6500,"5923 EVERWOOD ROAD
TOLEDO, OH 43613",1993-06-02,6,No,Non-Profit,,,EVERWOOD COMMUNITY RESIDENCE,False
WALTON HOUSE,36G470,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"14700 ALEXANDER ROAD
WALTON HILLS, OH 44146",440 232-6955,"14700 ALEXANDER ROAD
WALTON HILLS, OH 44146",1993-05-14,8,No,Government,,,WALTON HOUSE,False
SUNSHINE/KIT FAMILY CARE HOME,36G471,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6545 KIT LANE
MAUMEE, OH 43537",419 868-6011,"6545 KIT LANE
MAUMEE, OH 43537",1993-07-20,6,No,Non-Profit,,,SUNSHINE/KIT FAMILY CARE HOME,False
HATTIE LARLHAM SOLON HOUSE,36G472,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"37025 AURORA ROAD
SOLON, OH 44139",440 991-1360,"37025 AURORA ROAD
SOLON, OH 44139",1993-05-07,8,No,Non-Profit,,,HATTIE LARLHAM,False
SUNSHINE/STRAYER FAMILY CARE H,36G473,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3455 STRAYER ROAD
MAUMEE, OH 43537",419 868-6014,"3455 STRAYER ROAD
MAUMEE, OH 43537",1993-07-20,8,No,Non-Profit,"Vol-Merg, Close",2019-10-22,SUNSHINE/STRAYER FAMILY CARE HOME,False
WOOD LANE RESIDENTIAL SERVICES,36G474,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1005 KLOTZ RD
BOWLING GREEN, OH 43402",419 353-9577,"1005 KLOTZ RD
BOWLING GREEN, OH 43402",1993-07-22,8,No,Non-Profit,,,WOOD LANE RESIDENTIAL SERVICES,False
WOOD LANE RESIDENTIAL SERVICES,36G475,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1009 KLOTZ ROAD
BOWLING GREEN, OH 43402",419 352-3707,"1009 KLOTZ ROAD
BOWLING GREEN, OH 43402",1993-07-28,8,No,Non-Profit,,,WOOD LANE RESIDENTIAL SERVICES,False
COLUMBIA HOUSE,36G476,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1988 COLUMBIA ROAD
VALLEY CITY, OH 44280",330 483-4220,"1988 COLUMBIA ROAD
VALLEY CITY, OH 44280",1993-08-21,8,No,For Profit,"Vol-Merg, Close",2019-06-30,COLUMBIA HOUSE,False
ECHOING LAKE / ENGRAM MEM HOME,36G477,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"175 CHADWICK
ELYRIA, OH 44035",440 323-0915,"175 CHADWICK
ELYRIA, OH 44035",1993-07-15,8,No,Non-Profit,,,ECHOING LAKE/ENGRAM MEMORIAL HOME,False
DEBORAH HOME,36G478,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1121 DEBORAH STREET NW
CANTON, OH 44720",330 497-2116,"1121 DEBORAH STREET NW
CANTON, OH 44720",1993-10-14,5,No,For Profit,,,DEBORAH HOME,False
PARMA HOUSE,36G479,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7211 WEST 130TH STREET
PARMA, OH 44130",440 884-0220,"7211 WEST 130TH STREET
PARMA, OH 44130",1993-09-17,8,No,Non-Profit,,,PARMA HOUSE,False
CARNEGIE HOME,36G480,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3927 CARNEGIE AVENUE NW
MASSILLON, OH 44646",330 837-4414,"3927 CARNEGIE AVENUE NW
MASSILLON, OH 44646",1993-12-01,5,No,For Profit,,,CARNEGIE HOME,False
STRAUSSER HOME,36G481,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"10405 STRAUSSER STREET NW
CANAL FULTON, OH 44614",330 854-1004,"10405 STRAUSSER STREET NW
CANAL FULTON, OH 44614",1994-04-01,5,No,For Profit,,,STRAUSSER HOME,False
GANYARD HOUSE,36G482,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3971 GANYARD DRIVE
BRUNSWICK, OH 44212",330 225-9694,"3971 GANYARD DRIVE
BRUNSWICK, OH 44212",1994-04-14,8,No,For Profit,,,GANYARD HOUSE,False
SANDUSKY STREET HOME,36G483,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"629 WEST SANDUSKY AVENUE
BELLEFONTAINE, OH 43311",937 592-3599,"629 WEST SANDUSKY AVENUE
BELLEFONTAINE, OH 43311",1994-08-29,5,No,Non-Profit,,,SANDUSKY STREET HOME,False
RICHARD STREET HOME,36G484,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"141 RICHARD AVENUE
BELLEFONTAINE, OH 43311",937 592-3599,"141 RICHARD AVENUE
BELLEFONTAINE, OH 43311",1994-08-29,5,No,Non-Profit,,,RICHARD STREET HOME,False
WESTWOOD HOUSE,36G485,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"462 WESTWOOD DRIVE
BRUNSWICK, OH 44212",330 225-1565,"462 WESTWOOD DRIVE
BRUNSWICK, OH 44212",1994-09-15,8,No,For Profit,,,WESTWOOD HOUSE,False
